Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude
5,Indiranagar,11,12.87300692,77.48374041
10,Whitefield,115,12.90253956,77.72802764
16,HSR Layout,90,12.96859823,77.59371685
12,Koramangala,19,12.92212026,77.67932492
14,Yelahanka,52,12.96336806,77.5577953
11,BTM Layout,118,13.03967587,77.52846099
19,Koramangala,18,12.95515961,77.48338157
6,Basavanagudi,94,12.89924936,77.53235561
10,Malleshwaram,32,12.93949191,77.74802934
20,Yelahanka,151,13.0357453,77.64738806
3,Jayanagar,140,12.95601553,77.6908347
15,Marathahalli,58,12.91238446,77.73755274
11,HSR Layout,21,12.95685291,77.47369741
2,Indiranagar,149,12.96370167,77.49940833
6,BTM Layout,29,12.9240943,77.72838971
17,BTM Layout,47,13.09892127,77.6193661
18,Malleshwaram,140,13.0419065,77.64045476
4,Malleshwaram,58,13.02311375,77.57829028
9,HSR Layout,169,13.06371675,77.69432862
10,Yelahanka,19,13.0166048,77.60517326
2,Whitefield,140,13.04774509,77.69783884
11,Malleshwaram,23,12.95313141,77.74765598
11,Basavanagudi,133,12.97509294,77.64401804
11,Malleshwaram,122,12.8617491,77.60864408
1,Jayanagar,154,12.9201616,77.55954736
14,Basavanagudi,117,12.9420031,77.50840893
1,Whitefield,63,13.00636756,77.64699734
9,Jayanagar,52,12.96605282,77.46879116
1,Jayanagar,10,13.00195957,77.73688628
4,HSR Layout,86,13.02833183,77.64426656
1,Malleshwaram,167,12.86067967,77.73780883
19,Koramangala,151,12.91456944,77.53168235
10,Basavanagudi,11,12.89272597,77.73395474
15,Indiranagar,95,12.89686378,77.63363754
20,Koramangala,72,12.97578135,77.69307919
4,Marathahalli,128,13.03499469,77.50367699
20,Indiranagar,48,12.91819426,77.60003311
14,Yelahanka,92,13.05611231,77.62068811
5,Whitefield,16,13.07311413,77.56785633
15,HSR Layout,174,12.93763347,77.52596982
15,Koramangala,175,13.02033913,77.72143242
16,Malleshwaram,95,12.87926232,77.47551766
16,Whitefield,48,13.03600707,77.49619613
4,Jayanagar,197,12.89125597,77.54615316
9,Basavanagudi,153,13.02185395,77.725931
1,Marathahalli,77,12.955475,77.61926311
5,HSR Layout,93,13.08211408,77.56195211
9,Jayanagar,104,12.96611515,77.57080346
20,Whitefield,81,12.8577257,77.70133328
5,Basavanagudi,37,12.97016726,77.45803387
4,Marathahalli,102,13.04887469,77.45340172
16,Jayanagar,191,13.01177108,77.46382541
2,Marathahalli,29,13.0915788,77.5907615
16,Whitefield,58,13.06081812,77.62437482
18,Malleshwaram,94,12.98163792,77.63734064
2,BTM Layout,159,12.90163014,77.66934114
16,Yelahanka,86,12.85094366,77.50691714
1,Yelahanka,110,13.0951256,77.5286854
16,Jayanagar,196,13.08457992,77.5230521
3,Jayanagar,41,12.918536,77.49475163
15,Yelahanka,178,13.00955395,77.52331867
11,Koramangala,44,13.03230989,77.63409579
10,Malleshwaram,137,12.99450337,77.55992348
17,Yelahanka,187,13.06074042,77.68037373
4,Yelahanka,90,12.86945616,77.61092564
17,Basavanagudi,155,13.07412351,77.51361175
4,Jayanagar,109,12.94800475,77.5902146
19,Marathahalli,59,12.97017251,77.62801064
1,Basavanagudi,110,12.96118341,77.70985849
14,Jayanagar,106,12.98282156,77.70011528
11,Yelahanka,131,12.99954212,77.57794395
7,HSR Layout,7,13.02758586,77.64430275
17,BTM Layout,82,12.98123508,77.53934143
4,Jayanagar,16,13.02119331,77.63990099
10,BTM Layout,49,12.93457436,77.72383773
17,Indiranagar,121,13.08417022,77.63736283
4,Malleshwaram,32,12.86613275,77.54113155
19,Yelahanka,89,12.98638515,77.64319503
18,Marathahalli,172,12.87184904,77.7208264
17,Koramangala,19,12.96069176,77.49111408
6,Marathahalli,3,12.91439559,77.59473408
7,Basavanagudi,122,13.08422586,77.54631528
6,BTM Layout,60,12.85326885,77.52244024
12,Basavanagudi,163,12.94780091,77.56886269
9,HSR Layout,29,13.04551069,77.56819041
18,Indiranagar,75,12.89711535,77.5131299
2,Marathahalli,70,13.05389705,77.57108754
17,Marathahalli,83,13.06493127,77.64011955
1,HSR Layout,101,13.02700075,77.45771959
9,Yelahanka,173,12.9022673,77.74676756
6,Jayanagar,155,12.91800966,77.5387833
2,BTM Layout,197,12.89173368,77.63709361
6,BTM Layout,90,12.89601593,77.53506468
9,Malleshwaram,163,12.85912307,77.56806076
3,Malleshwaram,147,13.06432877,77.61477124
16,Malleshwaram,17,12.98212557,77.63355575
15,BTM Layout,35,12.93193981,77.68113738
12,Jayanagar,113,12.92239425,77.68750514
8,Yelahanka,158,12.98617407,77.60561095
6,Indiranagar,122,12.93167121,77.47271773
3,Indiranagar,48,13.06592949,77.61733507
4,HSR Layout,185,12.90273936,77.59327409
10,Whitefield,17,13.07057545,77.51461598
14,Koramangala,101,13.01602311,77.45304886
15,Jayanagar,15,13.08915731,77.54478979
7,Whitefield,128,12.85377681,77.5278465
7,Basavanagudi,112,12.86477389,77.59487307
8,Malleshwaram,14,12.97522365,77.67848047
10,Basavanagudi,142,13.07809471,77.581712
19,Indiranagar,173,13.03269874,77.73547053
19,Koramangala,97,13.00553398,77.516394
2,Whitefield,166,12.85790054,77.51628561
15,Marathahalli,191,12.93854095,77.63133487
1,Yelahanka,119,12.93646322,77.71887878
10,Koramangala,11,12.98552142,77.65155727
6,BTM Layout,48,12.91445694,77.65210347
13,Koramangala,154,12.91678893,77.69188579
10,HSR Layout,67,13.0052152,77.65060386
12,BTM Layout,25,13.08614189,77.67780431
6,Whitefield,189,13.01504478,77.70983824
6,Basavanagudi,86,13.01703253,77.45237321
1,Yelahanka,110,13.0965537,77.71568687
12,HSR Layout,154,12.88836954,77.51457931
10,Koramangala,162,12.85845869,77.72363164
14,Indiranagar,90,13.03637849,77.52985499
15,BTM Layout,9,12.95969686,77.58657168
4,Whitefield,40,12.95720584,77.73016501
1,Whitefield,7,12.90632584,77.48292404
8,Marathahalli,158,12.97671576,77.67358494
3,Basavanagudi,118,12.96054309,77.56773459
14,Malleshwaram,194,12.9363625,77.45723022
17,HSR Layout,158,12.96068629,77.73173992
2,Indiranagar,196,12.94595869,77.48534866
15,Basavanagudi,58,13.08497409,77.68224253
6,Whitefield,55,13.09506291,77.56528104
5,Malleshwaram,14,13.05997523,77.69317488
14,Koramangala,118,13.09760352,77.67508618
19,Whitefield,77,12.91642986,77.63996556
9,HSR Layout,165,13.06073128,77.73176676
8,Yelahanka,124,12.95165725,77.47967704
3,Yelahanka,172,13.0365341,77.68957374
18,Whitefield,134,12.90034816,77.65123558
8,HSR Layout,26,13.05298902,77.54441622
16,BTM Layout,128,12.87086611,77.61379166
15,Malleshwaram,118,12.91763943,77.6433883
15,Jayanagar,142,13.05548815,77.67088143
16,Whitefield,136,13.03678981,77.50611792
1,Basavanagudi,24,12.97531169,77.48063406
10,Koramangala,167,13.01819819,77.48061677
19,Marathahalli,177,12.89639351,77.5381606
5,Basavanagudi,85,13.01694091,77.49625195
18,Yelahanka,63,12.85199404,77.61069247
3,Marathahalli,26,13.05830397,77.581112
4,BTM Layout,10,12.9790719,77.71791997
4,BTM Layout,106,13.08596961,77.66522075
11,Malleshwaram,117,12.96954107,77.51174366
9,Malleshwaram,58,12.95827182,77.4637181
1,Indiranagar,14,12.9625132,77.66274676
16,BTM Layout,73,12.93993216,77.70374827
9,Yelahanka,39,12.89166877,77.66029809
11,Malleshwaram,122,13.06051568,77.64313831
6,Whitefield,159,12.94727135,77.52479452
17,Yelahanka,178,12.98227711,77.59838105
12,Whitefield,144,12.85497173,77.66748851
8,Basavanagudi,72,12.86506347,77.50801243
16,Indiranagar,112,12.99929581,77.59296306
5,Koramangala,51,13.06980702,77.48510848
1,Koramangala,143,12.97334896,77.6092157
17,HSR Layout,89,12.89124365,77.62206119
8,Koramangala,38,12.87903183,77.61061569
10,Malleshwaram,105,13.074947,77.59083939
18,Yelahanka,79,13.02540946,77.62623619
15,Koramangala,89,13.09154889,77.74903986
20,Marathahalli,71,12.87058716,77.63676093
13,Indiranagar,90,13.07565321,77.67577032
10,Koramangala,72,13.06140808,77.50763627
9,Koramangala,149,13.0732963,77.60900702
13,Malleshwaram,16,12.85144074,77.45225162
3,BTM Layout,111,13.03547587,77.45943733
3,Jayanagar,67,12.98723453,77.54674412
1,Whitefield,65,12.99329486,77.58998014
2,Malleshwaram,13,12.9673005,77.62269105
11,Koramangala,118,13.03566923,77.71640131
14,Malleshwaram,192,13.09995982,77.68152691
10,Basavanagudi,61,13.02763459,77.53999309
7,Malleshwaram,32,13.0195126,77.67304525
1,Whitefield,140,13.01360943,77.61481732
7,Malleshwaram,95,13.02380292,77.68375439
15,HSR Layout,41,12.93552812,77.57331488
11,Basavanagudi,194,12.93005494,77.477568
6,Jayanagar,136,13.04608449,77.63554633
7,BTM Layout,187,12.863272,77.61711127
7,Yelahanka,25,13.03981193,77.73608106
1,BTM Layout,133,13.0534604,77.49863904
10,Koramangala,45,12.98039949,77.64683988
15,Whitefield,130,13.07753702,77.59222204
8,HSR Layout,170,12.96827186,77.56367674
19,HSR Layout,166,12.89452167,77.68837027
3,Malleshwaram,3,12.94034966,77.69319508
15,Yelahanka,174,13.07646688,77.66438018
4,Jayanagar,150,13.09843457,77.47508045
6,Yelahanka,104,12.95546349,77.55353321
10,Indiranagar,33,12.89171164,77.46402506
18,HSR Layout,32,12.92158232,77.55310436
16,HSR Layout,111,12.98832409,77.64437533
18,Koramangala,17,12.99302398,77.60561203
6,Marathahalli,120,13.00751485,77.66088105
19,BTM Layout,82,13.05883834,77.61543854
17,Indiranagar,184,13.02780354,77.61674413
18,Malleshwaram,3,12.91521006,77.60328957
13,Basavanagudi,70,12.94876102,77.55929761
7,Koramangala,177,13.05995415,77.58396946
20,Basavanagudi,183,13.00834567,77.48373132
12,Basavanagudi,118,12.89160451,77.70035254
2,Jayanagar,31,12.9313847,77.71676349
12,HSR Layout,149,13.04777273,77.67988124
12,Yelahanka,16,12.89302353,77.6250758
4,Jayanagar,17,13.02276266,77.62075377
4,Marathahalli,96,12.99088413,77.59109709
18,Yelahanka,129,12.88686873,77.51940402
16,Basavanagudi,112,13.02221973,77.56514115
14,Basavanagudi,102,12.88558724,77.74697174
17,HSR Layout,72,12.94960889,77.4937409
17,Malleshwaram,193,12.92713998,77.61280498
3,Yelahanka,66,13.02250249,77.70995774
6,Whitefield,111,13.04559059,77.5859005
13,BTM Layout,37,12.89207915,77.63168308
9,Malleshwaram,152,13.05299919,77.69833795
9,Yelahanka,91,12.85180351,77.61426841
8,BTM Layout,84,12.98251464,77.66944075
17,Koramangala,111,12.97919722,77.55418171
16,HSR Layout,62,13.00595536,77.66990696
16,BTM Layout,21,12.90992513,77.46230639
19,Yelahanka,106,12.85246421,77.49586979
16,Marathahalli,37,12.96369073,77.64118885
14,Marathahalli,35,12.86785155,77.58468637
20,HSR Layout,166,13.07304847,77.69850468
14,Jayanagar,181,12.89341658,77.55259234
14,Jayanagar,143,12.95630824,77.68016249
14,Marathahalli,114,12.9585001,77.49173386
12,Jayanagar,170,12.98821616,77.72904397
6,Yelahanka,94,13.04563309,77.5755318
20,Marathahalli,4,12.96803704,77.51927056
13,BTM Layout,107,12.85643832,77.68674562
16,HSR Layout,167,13.0427776,77.73436585
9,Koramangala,79,12.87054333,77.72542452
2,BTM Layout,23,13.01038832,77.52138168
3,BTM Layout,105,13.05085738,77.65160231
10,Whitefield,15,12.92067254,77.6140574
20,Basavanagudi,140,12.96227662,77.66753125
2,HSR Layout,198,12.85358396,77.59607985
10,Marathahalli,128,13.0509688,77.59092895
8,Malleshwaram,82,13.02581527,77.71481205
17,Yelahanka,121,12.90784685,77.71137692
1,Whitefield,182,12.94755655,77.6862789
6,Marathahalli,88,13.02382913,77.66146846
7,Koramangala,166,12.93954078,77.65350997
15,Basavanagudi,156,12.89060369,77.46685457
18,BTM Layout,79,12.97962638,77.67486086
9,Malleshwaram,19,13.03089189,77.64143134
8,Jayanagar,69,12.93020238,77.54072342
10,Malleshwaram,192,12.88044307,77.69603045
4,Yelahanka,132,13.05738604,77.69973412
20,Basavanagudi,10,12.91320047,77.7296572
8,Basavanagudi,140,12.97820374,77.57550741
1,Jayanagar,197,13.02283579,77.61537499
8,BTM Layout,135,12.9292688,77.72178628
12,Koramangala,44,13.01215913,77.54504042
15,BTM Layout,151,12.96492738,77.68899279
13,Yelahanka,2,12.99260916,77.74758998
16,Koramangala,94,12.99764403,77.6455807
18,BTM Layout,116,13.05603767,77.74511119
1,Basavanagudi,165,13.01408157,77.60474373
17,Indiranagar,69,12.91607667,77.49591602
16,Whitefield,148,12.86490109,77.50267876
5,Koramangala,172,12.85049639,77.66941234
20,Indiranagar,108,13.07610435,77.45027263
10,Marathahalli,70,13.08552751,77.64856638
6,Marathahalli,74,12.87352787,77.49538153
12,BTM Layout,179,12.9717634,77.74531058
10,Jayanagar,80,12.8878988,77.49893826
17,BTM Layout,98,13.08718727,77.6157392
2,Jayanagar,159,12.91170813,77.65083373
19,BTM Layout,100,12.97541177,77.69584886
20,Malleshwaram,169,12.89140505,77.58777912
6,Yelahanka,58,12.93319027,77.73013963
13,Whitefield,133,12.91670159,77.59407391
9,Jayanagar,161,12.96885651,77.52561798
12,Yelahanka,171,12.95494549,77.62791057
18,Malleshwaram,147,12.93269945,77.64740167
8,Marathahalli,32,12.8764694,77.60221734
18,BTM Layout,121,12.97112176,77.66995464
2,HSR Layout,3,13.062552,77.57620423
8,Yelahanka,129,13.03255583,77.45130105
10,BTM Layout,169,13.03014372,77.52936168
9,Marathahalli,48,12.94152293,77.7337716
18,Jayanagar,167,13.02710477,77.67896698
8,Yelahanka,133,12.96638287,77.50686015
19,Koramangala,77,12.88756902,77.4699959
3,BTM Layout,11,12.95476244,77.55523907
9,Yelahanka,22,12.88318466,77.70089058
13,Basavanagudi,192,12.8786207,77.48179382
9,Malleshwaram,12,12.85576483,77.61300616
20,Indiranagar,53,12.92071358,77.53250007
12,Jayanagar,55,12.9327187,77.66787651
13,Whitefield,53,13.02486093,77.45012309
8,Whitefield,21,12.9845012,77.53315224
15,Malleshwaram,19,13.06461243,77.65377511
13,Koramangala,197,12.89411766,77.61402515
13,Koramangala,88,12.91648916,77.68365969
17,HSR Layout,94,13.08526903,77.49730278
15,HSR Layout,66,12.96101131,77.60929266
19,Indiranagar,59,13.04726274,77.50873094
3,Indiranagar,177,12.97304191,77.64176604
14,HSR Layout,59,12.96777141,77.48940276
10,Malleshwaram,151,12.88702907,77.49460814
17,Marathahalli,3,13.0627999,77.54846157
8,Jayanagar,184,12.86958882,77.57057193
18,Basavanagudi,116,12.92756527,77.5995679
12,HSR Layout,58,13.01836702,77.62421206
17,Koramangala,62,12.97681439,77.59064415
11,Jayanagar,146,13.07034458,77.46369162
9,Marathahalli,189,12.85982449,77.55303811
15,Indiranagar,126,13.01235188,77.46841458
9,BTM Layout,37,12.96936637,77.48542513
12,Malleshwaram,182,12.88857796,77.47784707
11,Koramangala,113,13.03581298,77.49742866
17,Whitefield,95,12.95282671,77.69387616
6,Whitefield,78,12.98289548,77.63827172
8,Indiranagar,193,13.09181652,77.60203427
10,BTM Layout,142,12.97155752,77.66967725
15,Koramangala,105,13.05584322,77.73836713
4,Malleshwaram,5,13.04239438,77.57530254
18,Indiranagar,95,13.01568865,77.56022358
11,Marathahalli,190,13.07420304,77.74333207
9,Whitefield,129,12.91290041,77.68139911
9,Yelahanka,63,13.05519281,77.68313337
8,Basavanagudi,195,12.94444687,77.62998269
3,Jayanagar,20,13.05312272,77.60210253
18,HSR Layout,43,12.97344717,77.61517751
14,Marathahalli,85,13.06442731,77.64562552
3,Malleshwaram,94,13.07371088,77.56305181
17,Yelahanka,42,12.99941097,77.68468843
4,Malleshwaram,108,12.97690674,77.72276628
18,Whitefield,94,13.04582004,77.62138511
15,Marathahalli,197,12.91674655,77.56444269
19,Indiranagar,74,12.85383717,77.65867694
6,Whitefield,109,12.95177365,77.50464937
15,Koramangala,115,12.97694353,77.74057179
7,Koramangala,167,12.92431568,77.64739621
12,Basavanagudi,190,12.94584047,77.47027062
16,Jayanagar,176,12.88326456,77.60892502
9,BTM Layout,125,12.91932248,77.67510222
20,HSR Layout,6,12.91002384,77.53335378
5,Indiranagar,123,12.92524671,77.46529686
11,Yelahanka,42,12.92476353,77.59674873
2,HSR Layout,58,12.98974209,77.70008733
16,Basavanagudi,171,12.91264924,77.52546031
4,Marathahalli,10,13.08524032,77.66510393
5,BTM Layout,89,12.97781871,77.5723372
7,Malleshwaram,78,12.8822415,77.46788962
6,Jayanagar,111,12.91990157,77.54118891
10,HSR Layout,39,13.03243937,77.54417072
14,HSR Layout,141,12.85341476,77.72139929
8,Jayanagar,167,13.0844545,77.74452445
14,HSR Layout,11,12.96129423,77.51293034
14,Yelahanka,110,12.98026976,77.57915385
20,BTM Layout,16,13.09710306,77.74301104
3,Whitefield,33,12.97585077,77.57218045
1,Marathahalli,188,13.086936,77.55475133
9,Jayanagar,59,13.07880778,77.48296445
9,Jayanagar,51,13.08532888,77.67598535
2,Malleshwaram,15,13.05309326,77.58410167
16,Basavanagudi,43,12.92409952,77.64159889
8,Basavanagudi,27,12.93659562,77.60295703
6,HSR Layout,56,12.94124602,77.50236114
13,Jayanagar,121,13.09479521,77.50291094
1,HSR Layout,113,12.94018888,77.7319269
19,Koramangala,60,12.87717233,77.71685574
15,Malleshwaram,115,13.04458222,77.6331902
1,HSR Layout,109,12.94151582,77.45037328
10,Koramangala,198,13.00523398,77.57998869
1,Indiranagar,175,13.0810901,77.6091284
12,Basavanagudi,112,12.99387639,77.58483134
11,BTM Layout,100,13.00942504,77.72763483
17,Basavanagudi,8,13.01071564,77.46225975
4,Whitefield,191,13.0030998,77.64647855
7,Malleshwaram,135,12.88994234,77.54415092
12,Malleshwaram,81,12.96410385,77.61784312
13,Jayanagar,130,12.851916,77.6467752
5,HSR Layout,145,13.0065662,77.58224639
6,Indiranagar,121,12.99383957,77.49451232
2,Whitefield,4,12.9295343,77.60571144
7,HSR Layout,26,12.98097388,77.72988685
14,Whitefield,78,12.97326445,77.61076405
14,Jayanagar,72,12.9127288,77.48688195
10,Jayanagar,197,12.92332189,77.69724891
4,Basavanagudi,133,13.04063525,77.51652347
3,Marathahalli,128,13.03893308,77.56106509
14,Basavanagudi,5,12.96744554,77.57862714
6,Malleshwaram,91,13.02937724,77.55190977
15,Malleshwaram,69,12.96270032,77.57133552
8,Indiranagar,3,13.06284351,77.68864419
5,BTM Layout,166,12.93320167,77.5170077
3,Koramangala,94,13.08182312,77.59112557
3,Koramangala,1,12.98557091,77.45600257
13,HSR Layout,136,12.98392197,77.60229978
2,Jayanagar,13,13.0177026,77.48350659
1,Yelahanka,198,12.935214,77.53467078
12,Jayanagar,178,13.03108239,77.54746202
8,Yelahanka,112,12.93010628,77.47470579
19,Jayanagar,8,12.94938471,77.55816985
9,Koramangala,158,13.01867586,77.59941722
14,BTM Layout,113,12.94461228,77.57932863
18,BTM Layout,168,12.89999353,77.53412759
10,Basavanagudi,79,13.06797536,77.53845649
9,Basavanagudi,122,13.08053885,77.64007491
6,Indiranagar,74,13.00668276,77.66551876
1,Yelahanka,127,13.05278769,77.6229592
5,Yelahanka,161,13.09666309,77.74285641
10,Yelahanka,113,13.00369369,77.73346222
13,Basavanagudi,52,13.07719816,77.47954069
4,Jayanagar,121,12.93981369,77.52841232
1,Marathahalli,33,13.02511811,77.71051823
2,Basavanagudi,73,12.86395137,77.45889905
4,Koramangala,96,13.04724289,77.62765915
17,Malleshwaram,37,13.05745079,77.73634986
10,HSR Layout,198,12.95029386,77.6536153
12,Marathahalli,69,13.00973875,77.47757999
2,Jayanagar,132,13.06459028,77.67434532
3,Jayanagar,60,13.07090204,77.5629454
14,HSR Layout,74,12.87663288,77.72646008
15,Yelahanka,31,13.05687194,77.53589489
13,Koramangala,14,12.91856084,77.59196961
9,Yelahanka,60,13.03182672,77.67398215
2,Yelahanka,68,12.93129104,77.52726199
19,Malleshwaram,128,12.86408242,77.5045347
16,Malleshwaram,26,12.90246768,77.45081244
11,BTM Layout,152,12.95216794,77.59638855
12,Whitefield,184,13.03530716,77.72858524
1,Whitefield,137,12.87517591,77.53444615
2,Basavanagudi,35,13.05323353,77.46301356
16,Yelahanka,106,13.09923777,77.63612938
2,HSR Layout,24,13.04706441,77.46685097
19,Yelahanka,159,12.96843413,77.60207367
10,Koramangala,83,12.99204005,77.56445891
19,Indiranagar,194,12.85154013,77.59262716
10,HSR Layout,194,12.90231846,77.49879209
16,Whitefield,169,13.07474703,77.47706056
13,Marathahalli,36,12.85543235,77.67469726
16,BTM Layout,101,13.07619874,77.52370003
18,BTM Layout,34,12.87831315,77.69012723
8,Basavanagudi,121,12.88326853,77.67753418
18,Yelahanka,39,12.89383748,77.50951366
13,HSR Layout,23,13.04984633,77.72248715
7,Koramangala,80,12.96954664,77.49838388
18,Marathahalli,172,12.88629916,77.68914372
6,Basavanagudi,70,13.02170045,77.57616012
9,Jayanagar,186,13.08517209,77.50490489
6,Basavanagudi,59,12.99311287,77.73143339
18,Jayanagar,154,12.874675,77.73897725
17,Whitefield,22,12.86368765,77.60341187
12,Koramangala,109,13.04896809,77.59075236
3,Jayanagar,111,13.00652091,77.72025252
5,Malleshwaram,88,13.08066433,77.628841
7,Koramangala,40,12.98681254,77.52981159
10,Yelahanka,85,12.86559885,77.57755918
10,Yelahanka,94,12.95092171,77.70079672
19,Basavanagudi,11,13.01449767,77.70786899
4,Whitefield,117,12.94622134,77.73177584
10,Jayanagar,9,13.09989785,77.53647827
18,Yelahanka,12,12.95134465,77.65398583
3,Indiranagar,154,12.98655903,77.47051664
3,Indiranagar,38,12.90634801,77.6677708
5,Jayanagar,131,12.88803455,77.61895991
16,Whitefield,126,13.01132638,77.52492983
20,Indiranagar,143,12.99715319,77.64638957
13,Yelahanka,175,12.85108471,77.49055463
11,Whitefield,133,12.92119538,77.55014189
13,Jayanagar,54,13.01089489,77.57027408
19,Koramangala,24,13.05306234,77.68314115
6,Whitefield,139,12.92809216,77.54263529
