Request_ID,Created_At,Category,Status,Complaint_Text,Source,Resolution_Time_Hours
1209,07-07-2025 06:00,Graffiti,In Progress,Streetlight not working,Call Center,0.166666667
1210,02-12-2025 16:00,Graffiti,Resolved,Broken footpath,Mobile App,-0.05
1211,09-11-2025 23:00,Streetlight,In Progress,Water leakage on road,Mobile App,0.4
1212,18-03-2025 04:00,Water Leak,Resolved,Illegal parking,Mobile App,0.283333333
1213,20-07-2025 05:00,Garbage,Resolved,Streetlight not working,Twitter,-0.066666667
1214,03-02-2025 14:00,Noise,Open,Overflowing garbage,Email,0.183333333
1215,08-11-2025 22:00,Pothole,Open,Noise from bar at night,Mobile App,0.266666667
1216,08-12-2025 18:00,Streetlight,Resolved,Noise from bar at night,Mobile App,0.366666667
1217,19-03-2025 20:00,Graffiti,Resolved,Overflowing garbage,Call Center,-0.083333333
1218,25-11-2025 06:00,Noise,Open,Water leakage on road,Twitter,0.166666667
1219,26-08-2025 02:00,Garbage,In Progress,Pothole near school,Call Center,0.35
1220,23-11-2025 03:00,Water Leak,In Progress,Illegal parking,Call Center,0.283333333
1221,15-08-2025 05:00,Pothole,In Progress,Pothole near school,Call Center,0.3
1222,29-05-2025 12:00,Streetlight,Resolved,Noise from bar at night,Call Center,0.4
1223,27-02-2025 21:00,Graffiti,Open,Streetlight not working,Mobile App,-0.066666667
1224,31-10-2025 02:00,Graffiti,In Progress,Overflowing garbage,Twitter,0.233333333
1225,04-02-2025 08:00,Noise,Open,Overflowing garbage,Mobile App,0.016666667
1226,05-04-2025 09:00,Noise,Open,Noise from bar at night,Email,0.083333333
1227,09-02-2025 00:00,Pothole,Resolved,Broken footpath,Call Center,0.0
1228,24-09-2025 18:00,Water Leak,In Progress,Illegal parking,Mobile App,-0.066666667
1229,10-06-2025 05:00,Garbage,Open,Water leakage on road,Twitter,0.133333333
1230,16-03-2025 20:00,Water Leak,Resolved,Streetlight not working,Email,-0.033333333
1231,10-12-2025 13:00,Water Leak,Resolved,Streetlight not working,Mobile App,0.216666667
1232,28-10-2025 14:00,Water Leak,Resolved,Water leakage on road,Mobile App,0.316666667
1233,31-01-2025 06:00,Pothole,In Progress,Graffiti on wall,Email,0.266666667
1234,25-04-2025 00:00,Pothole,In Progress,Graffiti on wall,Twitter,0.383333333
1235,21-03-2025 17:00,Garbage,Resolved,Streetlight not working,Email,0.366666667
1236,16-11-2025 01:00,Water Leak,In Progress,Garbage not collected,Email,-0.066666667
1237,13-04-2025 18:00,Pothole,In Progress,Streetlight not working,Call Center,-0.066666667
1238,01-11-2025 16:00,Garbage,Open,Broken footpath,Call Center,0.116666667
1239,08-12-2025 10:00,Graffiti,Resolved,Noise from bar at night,Email,0.116666667
1240,26-11-2025 10:00,Garbage,Resolved,Pothole near school,Call Center,-0.05
1241,23-07-2025 04:00,Water Leak,In Progress,Illegal parking,Twitter,0.25
1242,31-10-2025 15:00,Streetlight,Resolved,Overflowing garbage,Mobile App,0.366666667
1243,07-02-2025 04:00,Water Leak,Resolved,Broken footpath,Email,0.0
1244,14-07-2025 19:00,Streetlight,Resolved,Graffiti on wall,Call Center,0.25
1245,22-03-2025 13:00,Garbage,In Progress,Overflowing garbage,Twitter,0.366666667
1246,27-02-2025 12:00,Graffiti,In Progress,Pothole near school,Twitter,0.183333333
1247,23-02-2025 18:00,Graffiti,In Progress,Garbage not collected,Twitter,0.383333333
1248,10-03-2025 08:00,Pothole,Open,Garbage not collected,Email,-0.083333333
1249,09-11-2025 02:00,Graffiti,Resolved,Garbage not collected,Call Center,0.016666667
1250,20-02-2025 18:00,Noise,Open,Overflowing garbage,Twitter,0.4
1251,29-07-2025 00:00,Garbage,In Progress,Streetlight not working,Call Center,0.333333333
1252,14-10-2025 17:00,Pothole,Open,Graffiti on wall,Mobile App,0.4
1253,09-02-2025 18:00,Graffiti,Resolved,Garbage not collected,Twitter,0.016666667
1254,31-10-2025 19:00,Garbage,Resolved,Broken footpath,Twitter,0.116666667
1255,10-02-2025 14:00,Water Leak,In Progress,Noise from bar at night,Call Center,0.333333333
1256,22-06-2025 05:00,Graffiti,In Progress,Illegal parking,Call Center,0.266666667
1257,12-08-2025 18:00,Streetlight,Open,Pothole near school,Call Center,0.05
1258,15-06-2025 12:00,Garbage,In Progress,Streetlight not working,Mobile App,0.2
1259,09-08-2025 15:00,Pothole,Open,Broken footpath,Email,-0.083333333
1260,09-12-2025 20:00,Water Leak,Resolved,Noise from bar at night,Call Center,0.083333333
1261,06-05-2025 20:00,Noise,Resolved,Garbage not collected,Twitter,0.266666667
1262,18-06-2025 04:00,Water Leak,Resolved,Graffiti on wall,Mobile App,0.266666667
1263,31-07-2025 04:00,Graffiti,Resolved,Pothole near school,Call Center,0.316666667
1264,07-08-2025 01:00,Streetlight,Resolved,Broken footpath,Call Center,0.083333333
1265,14-01-2025 05:00,Water Leak,Open,Graffiti on wall,Twitter,0.066666667
1266,10-04-2025 20:00,Noise,Resolved,Streetlight not working,Twitter,0.183333333
1267,01-04-2025 02:00,Pothole,Open,Graffiti on wall,Call Center,0.35
1268,25-04-2025 09:00,Garbage,Resolved,Pothole near school,Mobile App,0.183333333
1269,08-03-2025 07:00,Streetlight,Open,Overflowing garbage,Call Center,0.1
1270,15-09-2025 15:00,Noise,Open,Garbage not collected,Email,0.4
1271,13-06-2025 18:00,Graffiti,Open,Garbage not collected,Mobile App,0.366666667
1272,24-02-2025 16:00,Graffiti,In Progress,Water leakage on road,Twitter,0.066666667
1273,29-06-2025 15:00,Graffiti,Open,Overflowing garbage,Twitter,0.1
1274,01-11-2025 18:00,Streetlight,Open,Water leakage on road,Mobile App,0.0
1275,10-04-2025 07:00,Water Leak,Resolved,Illegal parking,Mobile App,0.25
1276,15-05-2025 23:00,Streetlight,Open,Broken footpath,Twitter,0.35
1277,31-03-2025 03:00,Graffiti,Open,Noise from bar at night,Email,0.0
1278,13-03-2025 00:00,Noise,In Progress,Garbage not collected,Mobile App,0.0
1279,16-10-2025 12:00,Garbage,Resolved,Pothole near school,Twitter,0.383333333
1280,16-01-2025 02:00,Garbage,In Progress,Broken footpath,Call Center,0.233333333
1281,19-04-2025 12:00,Streetlight,In Progress,Overflowing garbage,Mobile App,0.333333333
1282,28-06-2025 14:00,Graffiti,In Progress,Broken footpath,Email,0.033333333
1283,05-06-2025 18:00,Pothole,Open,Garbage not collected,Mobile App,-0.016666667
1284,13-04-2025 21:00,Streetlight,In Progress,Streetlight not working,Email,0.0
1285,19-07-2025 19:00,Graffiti,In Progress,Overflowing garbage,Twitter,-0.066666667
1286,14-09-2025 06:00,Water Leak,Resolved,Noise from bar at night,Mobile App,0.183333333
1287,24-01-2025 04:00,Garbage,Resolved,Noise from bar at night,Mobile App,0.033333333
1288,28-04-2025 00:00,Garbage,Resolved,Illegal parking,Email,0.266666667
1289,03-08-2025 14:00,Garbage,Resolved,Garbage not collected,Email,0.383333333
1290,12-11-2025 01:00,Pothole,In Progress,Noise from bar at night,Call Center,0.05
1291,24-04-2025 07:00,Graffiti,Resolved,Overflowing garbage,Email,0.25
1292,29-09-2025 02:00,Graffiti,Open,Noise from bar at night,Twitter,0.033333333
1293,05-06-2025 21:00,Graffiti,In Progress,Overflowing garbage,Mobile App,0.283333333
1294,16-06-2025 14:00,Graffiti,Resolved,Garbage not collected,Email,0.083333333
1295,11-04-2025 03:00,Pothole,In Progress,Noise from bar at night,Call Center,0.066666667
1296,13-01-2025 06:00,Noise,Resolved,Graffiti on wall,Call Center,0.183333333
1297,11-08-2025 15:00,Streetlight,In Progress,Graffiti on wall,Email,0.283333333
1298,17-02-2025 08:00,Streetlight,Resolved,Water leakage on road,Call Center,0.233333333
1299,28-03-2025 00:00,Graffiti,Open,Noise from bar at night,Mobile App,0.116666667
1300,20-10-2025 01:00,Water Leak,Resolved,Broken footpath,Twitter,0.266666667
1301,09-07-2025 07:00,Garbage,In Progress,Graffiti on wall,Call Center,0.05
1302,11-02-2025 23:00,Pothole,In Progress,Garbage not collected,Email,0.15
1303,15-08-2025 21:00,Water Leak,Open,Noise from bar at night,Email,0.116666667
1304,12-08-2025 00:00,Water Leak,In Progress,Overflowing garbage,Mobile App,0.116666667
1305,01-03-2025 19:00,Graffiti,Open,Broken footpath,Twitter,0.116666667
1306,24-01-2025 19:00,Pothole,In Progress,Water leakage on road,Email,0.316666667
1307,10-04-2025 06:00,Streetlight,In Progress,Streetlight not working,Twitter,0.316666667
1308,31-07-2025 20:00,Garbage,Open,Water leakage on road,Call Center,0.25
1309,12-01-2025 13:00,Streetlight,In Progress,Graffiti on wall,Mobile App,-0.033333333
1310,22-10-2025 03:00,Water Leak,In Progress,Graffiti on wall,Call Center,0.266666667
1311,20-03-2025 15:00,Garbage,Open,Graffiti on wall,Twitter,0.066666667
1312,22-02-2025 17:00,Noise,Resolved,Garbage not collected,Email,0.15
1313,09-11-2025 03:00,Water Leak,Open,Overflowing garbage,Email,0.25
1314,13-02-2025 08:00,Streetlight,In Progress,Overflowing garbage,Mobile App,0.366666667
1315,03-12-2025 09:00,Streetlight,Resolved,Noise from bar at night,Call Center,0.066666667
1316,25-04-2025 16:00,Graffiti,Resolved,Water leakage on road,Twitter,0.25
1317,09-12-2025 05:00,Streetlight,Resolved,Pothole near school,Email,0.033333333
1318,10-07-2025 09:00,Pothole,Open,Broken footpath,Email,0.066666667
1319,22-09-2025 17:00,Water Leak,Resolved,Broken footpath,Mobile App,0.25
1320,09-04-2025 01:00,Garbage,Resolved,Pothole near school,Mobile App,0.183333333
1321,06-11-2025 21:00,Streetlight,Resolved,Noise from bar at night,Call Center,-0.016666667
1322,19-07-2025 23:00,Graffiti,In Progress,Broken footpath,Email,0.116666667
1323,29-01-2025 14:00,Graffiti,Open,Graffiti on wall,Call Center,0.25
1324,20-12-2025 04:00,Streetlight,Open,Streetlight not working,Twitter,0.25
1325,20-07-2025 11:00,Pothole,In Progress,Garbage not collected,Call Center,0.366666667
1326,11-08-2025 18:00,Graffiti,Resolved,Overflowing garbage,Mobile App,0.216666667
1327,30-07-2025 03:00,Garbage,In Progress,Streetlight not working,Call Center,0.1
1328,12-04-2025 04:00,Water Leak,In Progress,Water leakage on road,Mobile App,0.1
1329,02-08-2025 14:00,Noise,Resolved,Graffiti on wall,Email,0.316666667
1330,09-12-2025 12:00,Pothole,Resolved,Overflowing garbage,Twitter,0.25
1331,22-11-2025 13:00,Graffiti,Open,Overflowing garbage,Email,0.366666667
1332,20-05-2025 20:00,Water Leak,Resolved,Overflowing garbage,Call Center,-0.066666667
1333,29-12-2025 19:00,Noise,In Progress,Water leakage on road,Email,0.25
1334,30-10-2025 18:00,Streetlight,In Progress,Graffiti on wall,Mobile App,0.05
1335,30-09-2025 12:00,Streetlight,Resolved,Pothole near school,Email,0.4
1336,02-01-2025 14:00,Garbage,Open,Broken footpath,Twitter,0.3
1337,20-05-2025 06:00,Noise,In Progress,Garbage not collected,Mobile App,0.266666667
1338,29-04-2025 12:00,Streetlight,Resolved,Broken footpath,Twitter,0.316666667
1339,15-02-2025 18:00,Streetlight,Open,Noise from bar at night,Call Center,0.283333333
1340,20-10-2025 19:00,Graffiti,Open,Broken footpath,Twitter,-0.066666667
1341,17-03-2025 23:00,Garbage,In Progress,Water leakage on road,Mobile App,0.4
1342,12-05-2025 11:00,Water Leak,In Progress,Streetlight not working,Mobile App,-0.083333333
1343,09-05-2025 21:00,Streetlight,Open,Water leakage on road,Twitter,0.133333333
1344,24-08-2025 18:00,Pothole,Open,Broken footpath,Email,0.116666667
1345,07-06-2025 10:00,Pothole,Open,Garbage not collected,Call Center,-0.05
1346,01-05-2025 16:00,Water Leak,Resolved,Noise from bar at night,Mobile App,0.35
1347,11-02-2025 04:00,Noise,In Progress,Graffiti on wall,Call Center,0.233333333
1348,21-06-2025 12:00,Garbage,Open,Water leakage on road,Email,0.316666667
1349,26-09-2025 14:00,Graffiti,In Progress,Water leakage on road,Twitter,-0.016666667
1350,24-06-2025 03:00,Pothole,In Progress,Water leakage on road,Twitter,-0.066666667
1351,12-03-2025 02:00,Pothole,In Progress,Pothole near school,Mobile App,0.333333333
1352,23-08-2025 10:00,Water Leak,Open,Noise from bar at night,Mobile App,0.25
1353,06-11-2025 08:00,Noise,Resolved,Graffiti on wall,Call Center,0.383333333
1354,08-02-2025 21:00,Noise,Open,Pothole near school,Email,0.2
1355,30-05-2025 22:00,Water Leak,In Progress,Pothole near school,Twitter,0.05
1356,24-03-2025 12:00,Pothole,Open,Illegal parking,Call Center,0.266666667
1357,08-05-2025 08:00,Garbage,Open,Streetlight not working,Call Center,0.366666667
1358,02-02-2025 23:00,Pothole,In Progress,Graffiti on wall,Call Center,0.366666667
1359,13-08-2025 14:00,Noise,In Progress,Broken footpath,Email,0.1
1360,04-10-2025 11:00,Graffiti,Open,Broken footpath,Twitter,-0.016666667
1361,04-04-2025 23:00,Pothole,Open,Garbage not collected,Twitter,0.2
1362,31-05-2025 10:00,Garbage,Open,Garbage not collected,Email,0.283333333
1363,08-03-2025 23:00,Streetlight,Open,Broken footpath,Email,0.283333333
1364,04-08-2025 19:00,Pothole,Resolved,Garbage not collected,Call Center,-0.066666667
1365,01-10-2025 21:00,Water Leak,Open,Pothole near school,Call Center,0.066666667
1366,11-02-2025 00:00,Streetlight,Resolved,Illegal parking,Call Center,0.266666667
1367,29-08-2025 16:00,Water Leak,In Progress,Pothole near school,Email,0.066666667
1368,03-06-2025 04:00,Water Leak,Resolved,Streetlight not working,Twitter,0.333333333
1369,21-05-2025 20:00,Water Leak,In Progress,Garbage not collected,Twitter,-0.05
1370,29-12-2025 23:00,Pothole,Resolved,Garbage not collected,Twitter,0.3
1371,13-02-2025 18:00,Noise,In Progress,Pothole near school,Call Center,0.133333333
1372,01-06-2025 09:00,Streetlight,Open,Graffiti on wall,Twitter,-0.016666667
1373,22-09-2025 06:00,Garbage,Resolved,Overflowing garbage,Call Center,0.3
1374,09-02-2025 23:00,Noise,Resolved,Graffiti on wall,Email,0.283333333
1375,10-09-2025 11:00,Pothole,In Progress,Graffiti on wall,Mobile App,0.4
1376,24-08-2025 15:00,Water Leak,In Progress,Illegal parking,Email,0.116666667
1377,06-07-2025 09:00,Garbage,Resolved,Water leakage on road,Call Center,0.35
1378,03-05-2025 18:00,Streetlight,In Progress,Noise from bar at night,Twitter,0.3
1379,18-11-2025 21:00,Noise,Open,Garbage not collected,Mobile App,0.366666667
1380,22-01-2025 22:00,Graffiti,Resolved,Water leakage on road,Mobile App,0.183333333
1381,15-05-2025 08:00,Noise,Open,Graffiti on wall,Mobile App,0.0
1382,20-03-2025 03:00,Garbage,Resolved,Overflowing garbage,Email,0.383333333
1383,15-03-2025 11:00,Pothole,Open,Streetlight not working,Mobile App,0.383333333
1384,30-12-2025 00:00,Streetlight,Resolved,Graffiti on wall,Call Center,0.35
1385,30-08-2025 13:00,Garbage,In Progress,Pothole near school,Call Center,0.116666667
1386,23-10-2025 19:00,Water Leak,Resolved,Overflowing garbage,Email,0.383333333
1387,01-08-2025 21:00,Streetlight,Open,Illegal parking,Twitter,0.1
1388,04-10-2025 20:00,Noise,Resolved,Water leakage on road,Twitter,-0.05
1389,05-01-2025 20:00,Garbage,Open,Broken footpath,Email,0.4
1390,12-04-2025 09:00,Noise,Open,Graffiti on wall,Twitter,0.166666667
1391,16-08-2025 15:00,Noise,Open,Pothole near school,Twitter,-0.016666667
1392,25-01-2025 07:00,Noise,In Progress,Pothole near school,Mobile App,-0.066666667
1393,24-12-2025 18:00,Pothole,Resolved,Pothole near school,Email,0.083333333
1394,07-06-2025 20:00,Noise,Open,Water leakage on road,Email,-0.033333333
1395,23-06-2025 15:00,Water Leak,In Progress,Streetlight not working,Twitter,0.266666667
1396,19-12-2025 17:00,Water Leak,Open,Noise from bar at night,Twitter,-0.083333333
1397,27-02-2025 21:00,Streetlight,Resolved,Broken footpath,Email,0.116666667
1398,15-12-2025 05:00,Graffiti,In Progress,Overflowing garbage,Call Center,0.2
1399,14-09-2025 10:00,Noise,Open,Illegal parking,Email,0.166666667
1400,14-08-2025 20:00,Noise,Open,Pothole near school,Mobile App,-0.066666667
1401,27-03-2025 03:00,Garbage,Open,Water leakage on road,Twitter,0.05
1402,24-06-2025 21:00,Pothole,Resolved,Broken footpath,Mobile App,0.35
1403,26-05-2025 16:00,Graffiti,In Progress,Pothole near school,Email,0.1
1404,02-02-2025 10:00,Streetlight,In Progress,Garbage not collected,Twitter,-0.016666667
1405,09-01-2025 21:00,Graffiti,In Progress,Streetlight not working,Email,-0.016666667
1406,06-06-2025 18:00,Noise,Open,Broken footpath,Email,0.266666667
1407,08-10-2025 11:00,Garbage,In Progress,Overflowing garbage,Mobile App,0.116666667
1408,10-05-2025 21:00,Pothole,Open,Water leakage on road,Mobile App,0.166666667
1409,30-08-2025 07:00,Streetlight,Resolved,Broken footpath,Call Center,0.333333333
1410,24-04-2025 08:00,Graffiti,In Progress,Pothole near school,Twitter,0.216666667
1411,09-09-2025 23:00,Streetlight,Open,Garbage not collected,Email,0.05
1412,01-12-2025 16:00,Noise,In Progress,Water leakage on road,Twitter,0.166666667
1413,01-01-2025 01:00,Streetlight,In Progress,Graffiti on wall,Mobile App,0.216666667
1414,23-09-2025 08:00,Garbage,Resolved,Graffiti on wall,Twitter,-0.033333333
1415,23-03-2025 05:00,Streetlight,In Progress,Water leakage on road,Call Center,0.366666667
1416,08-10-2025 12:00,Water Leak,Resolved,Broken footpath,Email,0.15
1417,23-11-2025 09:00,Garbage,In Progress,Illegal parking,Email,0.05
1418,08-02-2025 05:00,Graffiti,In Progress,Streetlight not working,Email,0.166666667
1419,13-05-2025 06:00,Pothole,In Progress,Pothole near school,Mobile App,0.333333333
1420,20-10-2025 06:00,Pothole,In Progress,Broken footpath,Email,0.3
1421,04-01-2025 17:00,Noise,In Progress,Garbage not collected,Mobile App,0.0
1422,13-03-2025 05:00,Noise,In Progress,Garbage not collected,Call Center,0.033333333
1423,07-05-2025 17:00,Water Leak,Resolved,Overflowing garbage,Email,-0.083333333
1424,05-01-2025 09:00,Graffiti,Resolved,Overflowing garbage,Twitter,0.133333333
1425,26-12-2025 03:00,Pothole,Open,Overflowing garbage,Mobile App,-0.033333333
1426,20-03-2025 23:00,Pothole,In Progress,Noise from bar at night,Mobile App,0.066666667
1427,11-09-2025 18:00,Pothole,Resolved,Overflowing garbage,Twitter,0.35
1428,21-12-2025 12:00,Pothole,In Progress,Illegal parking,Twitter,0.166666667
1429,11-09-2025 10:00,Streetlight,In Progress,Graffiti on wall,Call Center,-0.033333333
1430,27-01-2025 10:00,Graffiti,Resolved,Graffiti on wall,Mobile App,-0.066666667
1431,22-03-2025 05:00,Garbage,In Progress,Pothole near school,Call Center,-0.066666667
1432,27-03-2025 16:00,Garbage,Resolved,Overflowing garbage,Twitter,0.116666667
1433,16-10-2025 05:00,Water Leak,Resolved,Graffiti on wall,Email,0.083333333
1434,12-05-2025 00:00,Streetlight,Open,Noise from bar at night,Twitter,0.066666667
1435,24-01-2025 00:00,Pothole,Open,Pothole near school,Twitter,0.316666667
1436,13-08-2025 07:00,Pothole,Open,Pothole near school,Call Center,0.0
1437,12-06-2025 23:00,Noise,Open,Graffiti on wall,Call Center,0.016666667
1438,22-05-2025 05:00,Noise,In Progress,Graffiti on wall,Twitter,0.35
1439,18-12-2025 18:00,Water Leak,In Progress,Noise from bar at night,Call Center,0.35
1440,12-04-2025 06:00,Pothole,Open,Pothole near school,Mobile App,0.15
1441,20-01-2025 02:00,Water Leak,Resolved,Streetlight not working,Call Center,0.233333333
1442,09-01-2025 15:00,Streetlight,Resolved,Water leakage on road,Call Center,0.216666667
1443,07-02-2025 11:00,Garbage,Resolved,Water leakage on road,Email,-0.05
1444,01-01-2025 21:00,Pothole,Resolved,Streetlight not working,Email,0.25
1445,25-12-2025 09:00,Graffiti,In Progress,Illegal parking,Email,0.35
1446,07-02-2025 06:00,Streetlight,Resolved,Pothole near school,Mobile App,0.133333333
