Request_ID,Month,Quarter,Day_of_Week
5062,9,Q3,Monday
5063,7,Q3,Thursday
5064,4,Q2,Friday
5065,5,Q2,Tuesday
5066,9,Q3,Thursday
5067,1,Q1,Friday
5068,12,Q4,Monday
5069,1,Q1,Monday
5070,6,Q2,Saturday
5071,12,Q4,Friday
5072,10,Q4,Saturday
5073,2,Q1,Saturday
5074,1,Q1,Tuesday
5075,4,Q2,Monday
5076,7,Q3,Saturday
5077,6,Q2,Saturday
5078,3,Q1,Sunday
5079,9,Q3,Wednesday
5080,1,Q1,Tuesday
5081,11,Q4,Thursday
5082,7,Q3,Thursday
5083,1,Q1,Thursday
5084,8,Q3,Tuesday
5085,10,Q4,Saturday
5086,12,Q4,Wednesday
5087,4,Q2,Friday
5088,3,Q1,Monday
5089,5,Q2,Sunday
5090,4,Q2,Wednesday
5091,4,Q2,Friday
5092,9,Q3,Wednesday
5093,3,Q1,Wednesday
5094,11,Q4,Saturday
5095,11,Q4,Thursday
5096,5,Q2,Wednesday
5097,9,Q3,Friday
5098,1,Q1,Saturday
5099,5,Q2,Saturday
5100,7,Q3,Saturday
5101,12,Q4,Thursday
5102,7,Q3,Thursday
5103,6,Q2,Saturday
5104,11,Q4,Sunday
5105,9,Q3,Thursday
5106,5,Q2,Saturday
5107,4,Q2,Tuesday
5108,10,Q4,Wednesday
5109,4,Q2,Saturday
5110,4,Q2,Monday
5111,9,Q3,Thursday
5112,11,Q4,Sunday
5113,3,Q1,Monday
5114,6,Q2,Monday
5115,12,Q4,Saturday
5116,7,Q3,Wednesday
5117,2,Q1,Monday
5118,7,Q3,Monday
5119,2,Q1,Friday
5120,2,Q1,Monday
5121,11,Q4,Thursday
5122,2,Q1,Monday
5123,3,Q1,Friday
5124,12,Q4,Wednesday
5125,12,Q4,Thursday
5126,11,Q4,Saturday
5127,3,Q1,Friday
5128,10,Q4,Sunday
5129,4,Q2,Friday
5130,9,Q3,Saturday
5131,1,Q1,Wednesday
5132,9,Q3,Tuesday
5133,12,Q4,Sunday
5134,1,Q1,Friday
5135,10,Q4,Monday
5136,5,Q2,Thursday
5137,1,Q1,Saturday
5138,8,Q3,Sunday
5139,1,Q1,Thursday
5140,5,Q2,Sunday
5141,6,Q2,Tuesday
5142,5,Q2,Thursday
5143,3,Q1,Monday
5144,9,Q3,Saturday
5145,11,Q4,Sunday
5146,10,Q4,Friday
5147,8,Q3,Sunday
5148,12,Q4,Sunday
5149,7,Q3,Tuesday
5150,4,Q2,Wednesday
5151,1,Q1,Wednesday
5152,12,Q4,Saturday
5153,2,Q1,Sunday
5154,3,Q1,Wednesday
5155,8,Q3,Friday
5156,10,Q4,Friday
5157,12,Q4,Saturday
5158,1,Q1,Sunday
5159,7,Q3,Monday
5160,5,Q2,Sunday
5161,12,Q4,Wednesday
5162,2,Q1,Friday
5163,8,Q3,Wednesday
5164,10,Q4,Monday
5165,8,Q3,Tuesday
5166,10,Q4,Friday
5167,6,Q2,Friday
5168,2,Q1,Friday
5169,1,Q1,Thursday
5170,10,Q4,Friday
5171,10,Q4,Thursday
5172,10,Q4,Friday
5173,1,Q1,Thursday
5174,8,Q3,Monday
5175,5,Q2,Sunday
5176,11,Q4,Sunday
5177,3,Q1,Saturday
5178,11,Q4,Friday
5179,7,Q3,Friday
5180,11,Q4,Friday
5181,6,Q2,Saturday
5182,2,Q1,Wednesday
5183,12,Q4,Thursday
5184,5,Q2,Thursday
5185,4,Q2,Sunday
5186,4,Q2,Thursday
5187,10,Q4,Wednesday
5188,11,Q4,Saturday
5189,9,Q3,Thursday
5190,5,Q2,Saturday
5191,1,Q1,Sunday
5192,6,Q2,Sunday
5193,9,Q3,Thursday
5194,2,Q1,Thursday
5195,4,Q2,Thursday
5196,5,Q2,Tuesday
5197,5,Q2,Friday
5198,4,Q2,Sunday
5199,5,Q2,Monday
5200,6,Q2,Monday
5201,9,Q3,Friday
5202,10,Q4,Thursday
5203,11,Q4,Tuesday
5204,6,Q2,Thursday
5205,8,Q3,Saturday
5206,6,Q2,Sunday
5207,4,Q2,Saturday
5208,9,Q3,Monday
5209,1,Q1,Tuesday
5210,1,Q1,Sunday
5211,9,Q3,Monday
5212,5,Q2,Thursday
5213,7,Q3,Friday
5214,3,Q1,Monday
5215,12,Q4,Saturday
5216,7,Q3,Thursday
5217,9,Q3,Thursday
5218,11,Q4,Monday
5219,6,Q2,Tuesday
5220,11,Q4,Tuesday
5221,10,Q4,Thursday
5222,2,Q1,Tuesday
5223,10,Q4,Monday
5224,3,Q1,Sunday
5225,4,Q2,Thursday
5226,7,Q3,Tuesday
5227,5,Q2,Tuesday
5228,5,Q2,Thursday
5229,6,Q2,Sunday
5230,1,Q1,Wednesday
5231,7,Q3,Wednesday
5232,7,Q3,Sunday
5233,7,Q3,Friday
5234,5,Q2,Wednesday
5235,8,Q3,Saturday
5236,2,Q1,Friday
5237,10,Q4,Friday
5238,6,Q2,Thursday
5239,5,Q2,Thursday
5240,6,Q2,Wednesday
5241,10,Q4,Saturday
5242,4,Q2,Friday
5243,5,Q2,Tuesday
5244,3,Q1,Friday
5245,2,Q1,Wednesday
5246,4,Q2,Wednesday
5247,2,Q1,Saturday
5248,1,Q1,Tuesday
5249,12,Q4,Tuesday
5250,2,Q1,Saturday
5251,4,Q2,Monday
5252,1,Q1,Tuesday
5253,3,Q1,Monday
5254,1,Q1,Friday
5255,3,Q1,Thursday
5256,3,Q1,Sunday
5257,5,Q2,Friday
5258,5,Q2,Tuesday
5259,1,Q1,Tuesday
5260,11,Q4,Sunday
5261,10,Q4,Sunday
5262,8,Q3,Tuesday
5263,11,Q4,Tuesday
5264,12,Q4,Tuesday
5265,7,Q3,Sunday
5266,9,Q3,Thursday
5267,10,Q4,Wednesday
5268,1,Q1,Tuesday
5269,11,Q4,Friday
5270,2,Q1,Tuesday
5271,7,Q3,Saturday
5272,5,Q2,Friday
5273,1,Q1,Tuesday
5274,11,Q4,Monday
5275,9,Q3,Sunday
5276,8,Q3,Friday
5277,3,Q1,Thursday
5278,2,Q1,Sunday
5279,7,Q3,Wednesday
5280,12,Q4,Thursday
5281,6,Q2,Saturday
5282,6,Q2,Friday
5283,9,Q3,Sunday
5284,10,Q4,Tuesday
5285,5,Q2,Friday
5286,6,Q2,Saturday
5287,8,Q3,Friday
5288,10,Q4,Monday
5289,12,Q4,Tuesday
5290,6,Q2,Wednesday
5291,4,Q2,Tuesday
5292,10,Q4,Monday
5293,10,Q4,Tuesday
5294,2,Q1,Thursday
5295,10,Q4,Saturday
5296,10,Q4,Tuesday
5297,11,Q4,Thursday
5298,4,Q2,Tuesday
5299,1,Q1,Monday
5300,11,Q4,Monday
5301,5,Q2,Thursday
5302,7,Q3,Thursday
5303,9,Q3,Tuesday
5304,6,Q2,Thursday
5305,4,Q2,Thursday
5306,6,Q2,Tuesday
5307,11,Q4,Sunday
5308,7,Q3,Sunday
5309,5,Q2,Wednesday
5310,1,Q1,Monday
5311,1,Q1,Friday
5312,8,Q3,Tuesday
5313,5,Q2,Tuesday
5314,8,Q3,Wednesday
5315,1,Q1,Friday
5316,4,Q2,Tuesday
5317,3,Q1,Thursday
5318,1,Q1,Friday
5319,8,Q3,Monday
5320,7,Q3,Monday
5321,9,Q3,Wednesday
5322,6,Q2,Monday
5323,5,Q2,Saturday
5324,10,Q4,Wednesday
5325,8,Q3,Friday
5326,3,Q1,Saturday
5327,3,Q1,Monday
5328,9,Q3,Wednesday
5329,5,Q2,Saturday
5330,9,Q3,Friday
5331,8,Q3,Monday
5332,9,Q3,Friday
5333,2,Q1,Monday
5334,8,Q3,Sunday
5335,10,Q4,Tuesday
5336,7,Q3,Monday
5337,11,Q4,Sunday
5338,12,Q4,Thursday
5339,4,Q2,Monday
5340,4,Q2,Thursday
5341,3,Q1,Wednesday
5342,12,Q4,Thursday
5343,8,Q3,Thursday
5344,3,Q1,Tuesday
5345,8,Q3,Sunday
5346,1,Q1,Sunday
5347,5,Q2,Friday
5348,1,Q1,Wednesday
5349,6,Q2,Saturday
5350,8,Q3,Tuesday
5351,5,Q2,Sunday
5352,12,Q4,Sunday
5353,8,Q3,Tuesday
5354,7,Q3,Thursday
5355,11,Q4,Tuesday
5356,3,Q1,Sunday
5357,3,Q1,Sunday
5358,11,Q4,Sunday
5359,9,Q3,Sunday
5360,2,Q1,Monday
5361,12,Q4,Friday
5362,10,Q4,Sunday
5363,1,Q1,Monday
5364,2,Q1,Friday
5365,1,Q1,Thursday
5366,5,Q2,Wednesday
5367,2,Q1,Thursday
5368,5,Q2,Tuesday
5369,9,Q3,Thursday
5370,7,Q3,Monday
5371,2,Q1,Tuesday
5372,7,Q3,Tuesday
5373,11,Q4,Sunday
5374,3,Q1,Monday
5375,1,Q1,Monday
5376,5,Q2,Saturday
5377,7,Q3,Wednesday
5378,11,Q4,Sunday
5379,6,Q2,Thursday
5380,1,Q1,Thursday
5381,5,Q2,Sunday
5382,1,Q1,Thursday
5383,5,Q2,Friday
5384,10,Q4,Sunday
5385,3,Q1,Saturday
5386,2,Q1,Thursday
5387,6,Q2,Tuesday
5388,10,Q4,Thursday
5389,7,Q3,Saturday
5390,8,Q3,Tuesday
5391,10,Q4,Friday
5392,5,Q2,Wednesday
5393,4,Q2,Friday
5394,1,Q1,Wednesday
5395,1,Q1,Monday
5396,5,Q2,Friday
5397,8,Q3,Tuesday
5398,12,Q4,Monday
5399,2,Q1,Thursday
5400,2,Q1,Sunday
5401,7,Q3,Thursday
5402,5,Q2,Tuesday
5403,10,Q4,Saturday
5404,10,Q4,Sunday
5405,4,Q2,Thursday
5406,3,Q1,Tuesday
5407,1,Q1,Friday
5408,3,Q1,Thursday
5409,8,Q3,Saturday
5410,10,Q4,Friday
5411,10,Q4,Friday
5412,7,Q3,Wednesday
5413,8,Q3,Sunday
5414,10,Q4,Friday
5415,6,Q2,Thursday
5416,4,Q2,Sunday
5417,12,Q4,Sunday
5418,10,Q4,Sunday
5419,8,Q3,Thursday
5420,2,Q1,Saturday
5421,11,Q4,Monday
5422,4,Q2,Saturday
5423,9,Q3,Saturday
5424,12,Q4,Wednesday
5425,11,Q4,Tuesday
5426,3,Q1,Wednesday
5427,12,Q4,Thursday
5428,8,Q3,Monday
5429,12,Q4,Wednesday
5430,8,Q3,Tuesday
5431,1,Q1,Friday
5432,6,Q2,Friday
5433,9,Q3,Tuesday
5434,3,Q1,Tuesday
5435,12,Q4,Friday
5436,4,Q2,Saturday
5437,7,Q3,Friday
5438,2,Q1,Saturday
5439,9,Q3,Sunday
5440,9,Q3,Friday
5441,4,Q2,Tuesday
5442,8,Q3,Tuesday
5443,12,Q4,Friday
5444,2,Q1,Wednesday
5445,11,Q4,Monday
5446,12,Q4,Tuesday
5447,7,Q3,Friday
5448,4,Q2,Tuesday
5449,1,Q1,Friday
5450,9,Q3,Tuesday
5451,12,Q4,Monday
5452,1,Q1,Friday
5453,3,Q1,Friday
5454,12,Q4,Monday
5455,9,Q3,Thursday
5456,4,Q2,Sunday
5457,12,Q4,Saturday
5458,9,Q3,Wednesday
5459,10,Q4,Wednesday
5460,4,Q2,Saturday
5461,11,Q4,Wednesday
5462,6,Q2,Wednesday
5463,7,Q3,Tuesday
5464,10,Q4,Sunday
5465,7,Q3,Monday
5466,11,Q4,Thursday
5467,3,Q1,Sunday
5468,10,Q4,Wednesday
5469,3,Q1,Friday
5470,1,Q1,Monday
5471,12,Q4,Monday
5472,12,Q4,Friday
5473,12,Q4,Monday
5474,1,Q1,Monday
5475,1,Q1,Thursday
5476,5,Q2,Friday
5477,5,Q2,Thursday
5478,2,Q1,Sunday
5479,7,Q3,Saturday
5480,8,Q3,Wednesday
5481,9,Q3,Monday
5482,7,Q3,Saturday
5483,5,Q2,Wednesday
5484,9,Q3,Monday
5485,5,Q2,Thursday
5486,7,Q3,Wednesday
5487,1,Q1,Thursday
5488,3,Q1,Saturday
5489,6,Q2,Monday
5490,1,Q1,Wednesday
5491,8,Q3,Tuesday
5492,8,Q3,Wednesday
5493,9,Q3,Wednesday
5494,4,Q2,Monday
5495,5,Q2,Monday
5496,6,Q2,Monday
5497,2,Q1,Monday
5498,7,Q3,Friday
5499,10,Q4,Wednesday
5500,8,Q3,Friday
5501,9,Q3,Monday
5502,5,Q2,Monday
5503,9,Q3,Sunday
5504,11,Q4,Saturday
5505,12,Q4,Thursday
5506,8,Q3,Sunday
5507,12,Q4,Monday
5508,5,Q2,Wednesday
5509,8,Q3,Saturday
5510,5,Q2,Thursday
5511,8,Q3,Saturday
5512,8,Q3,Sunday
5513,1,Q1,Tuesday
5514,8,Q3,Sunday
5515,2,Q1,Saturday
5516,10,Q4,Friday
5517,3,Q1,Sunday
5518,8,Q3,Sunday
5519,12,Q4,Thursday
5520,8,Q3,Friday
5521,6,Q2,Monday
5522,3,Q1,Thursday
5523,9,Q3,Sunday
5524,11,Q4,Friday
5525,7,Q3,Tuesday
5526,6,Q2,Thursday
5527,9,Q3,Saturday
5528,10,Q4,Saturday
5529,8,Q3,Tuesday
5530,9,Q3,Tuesday
5531,2,Q1,Wednesday
5532,6,Q2,Sunday
5533,4,Q2,Tuesday
5534,7,Q3,Friday
5535,4,Q2,Tuesday
5536,11,Q4,Saturday
5537,2,Q1,Tuesday
5538,12,Q4,Thursday
5539,7,Q3,Wednesday
5540,9,Q3,Saturday
5541,10,Q4,Saturday
5542,12,Q4,Wednesday
5543,7,Q3,Saturday
5544,12,Q4,Thursday
5545,2,Q1,Tuesday
5546,9,Q3,Sunday
5547,11,Q4,Monday
5548,6,Q2,Thursday
5549,4,Q2,Sunday
5550,7,Q3,Wednesday
5551,1,Q1,Sunday
5552,12,Q4,Tuesday
5553,2,Q1,Thursday
5554,3,Q1,Wednesday
5555,4,Q2,Tuesday
5556,2,Q1,Thursday
5557,4,Q2,Friday
5558,4,Q2,Sunday
5559,10,Q4,Wednesday
5560,12,Q4,Thursday
5561,5,Q2,Thursday
5562,2,Q1,Thursday
5563,1,Q1,Thursday
5564,2,Q1,Thursday
5565,5,Q2,Tuesday
5566,9,Q3,Friday
5567,9,Q3,Monday
5568,1,Q1,Tuesday
5569,10,Q4,Sunday
5570,4,Q2,Saturday
5571,9,Q3,Wednesday
5572,12,Q4,Wednesday
5573,6,Q2,Monday
5574,6,Q2,Saturday
5575,7,Q3,Thursday
5576,4,Q2,Friday
5577,8,Q3,Monday
5578,6,Q2,Monday
5579,12,Q4,Sunday
5580,11,Q4,Friday
5581,6,Q2,Sunday
5582,5,Q2,Tuesday
5583,6,Q2,Tuesday
5584,6,Q2,Tuesday
5585,1,Q1,Friday
5586,7,Q3,Friday
5587,10,Q4,Thursday
5588,6,Q2,Monday
5589,8,Q3,Saturday
5590,12,Q4,Wednesday
5591,6,Q2,Wednesday
5592,3,Q1,Tuesday
5593,11,Q4,Thursday
5594,7,Q3,Tuesday
5595,12,Q4,Friday
5596,5,Q2,Thursday
5597,10,Q4,Wednesday
5598,11,Q4,Friday
5599,4,Q2,Sunday
5600,11,Q4,Sunday
5601,5,Q2,Friday
5602,11,Q4,Friday
5603,4,Q2,Friday
5604,1,Q1,Saturday
5605,7,Q3,Saturday
5606,12,Q4,Thursday
5607,8,Q3,Saturday
5608,12,Q4,Thursday
5609,10,Q4,Thursday
5610,8,Q3,Wednesday
5611,9,Q3,Friday
5612,2,Q1,Tuesday
5613,12,Q4,Friday
5614,2,Q1,Tuesday
5615,4,Q2,Saturday
5616,7,Q3,Thursday
5617,6,Q2,Sunday
5618,1,Q1,Saturday
5619,4,Q2,Saturday
5620,8,Q3,Saturday
5621,4,Q2,Saturday
5622,9,Q3,Friday
5623,6,Q2,Tuesday
5624,7,Q3,Saturday
5625,10,Q4,Friday
5626,5,Q2,Monday
5627,8,Q3,Thursday
5628,10,Q4,Tuesday
5629,11,Q4,Tuesday
5630,11,Q4,Friday
5631,7,Q3,Thursday
5632,5,Q2,Monday
5633,1,Q1,Thursday
5634,10,Q4,Sunday
5635,8,Q3,Thursday
5636,8,Q3,Thursday
5637,10,Q4,Saturday
5638,2,Q1,Tuesday
5639,8,Q3,Thursday
5640,3,Q1,Tuesday
5641,10,Q4,Monday
5642,10,Q4,Tuesday
5643,11,Q4,Monday
5644,5,Q2,Monday
5645,10,Q4,Saturday
5646,1,Q1,Tuesday
5647,10,Q4,Wednesday
5648,5,Q2,Thursday
5649,7,Q3,Friday
5650,1,Q1,Friday
5651,12,Q4,Thursday
5652,12,Q4,Wednesday
5653,9,Q3,Monday
5654,6,Q2,Monday
5655,2,Q1,Thursday
5656,12,Q4,Tuesday
5657,1,Q1,Thursday
5658,11,Q4,Saturday
5659,10,Q4,Wednesday
5660,1,Q1,Saturday
5661,11,Q4,Sunday
5662,9,Q3,Saturday
5663,6,Q2,Sunday
5664,5,Q2,Wednesday
5665,6,Q2,Sunday
5666,1,Q1,Sunday
5667,9,Q3,Tuesday
5668,2,Q1,Thursday
5669,12,Q4,Saturday
5670,3,Q1,Monday
5671,4,Q2,Friday
5672,11,Q4,Wednesday
5673,10,Q4,Thursday
5674,2,Q1,Thursday
5675,5,Q2,Monday
5676,12,Q4,Thursday
5677,11,Q4,Tuesday
5678,6,Q2,Sunday
5679,2,Q1,Tuesday
5680,5,Q2,Sunday
5681,6,Q2,Sunday
5682,4,Q2,Wednesday
5683,5,Q2,Tuesday
5684,5,Q2,Wednesday
5685,11,Q4,Sunday
5686,5,Q2,Thursday
5687,8,Q3,Friday
5688,10,Q4,Thursday
5689,1,Q1,Sunday
5690,9,Q3,Tuesday
5691,6,Q2,Sunday
5692,6,Q2,Tuesday
5693,6,Q2,Wednesday
5694,8,Q3,Monday
5695,9,Q3,Wednesday
5696,1,Q1,Saturday
5697,7,Q3,Monday
5698,6,Q2,Tuesday
5699,12,Q4,Friday
5700,6,Q2,Wednesday
5701,6,Q2,Monday
5702,5,Q2,Saturday
5703,7,Q3,Monday
5704,1,Q1,Wednesday
5705,12,Q4,Sunday
5706,3,Q1,Monday
5707,8,Q3,Wednesday
5708,2,Q1,Friday
5709,12,Q4,Monday
5710,2,Q1,Friday
5711,5,Q2,Monday
5712,7,Q3,Wednesday
5713,11,Q4,Wednesday
5714,1,Q1,Thursday
5715,6,Q2,Monday
5716,2,Q1,Tuesday
5717,6,Q2,Thursday
5718,9,Q3,Friday
5719,8,Q3,Wednesday
5720,6,Q2,Wednesday
5721,8,Q3,Saturday
5722,12,Q4,Friday
5723,9,Q3,Friday
5724,8,Q3,Sunday
5725,12,Q4,Tuesday
5726,8,Q3,Saturday
5727,4,Q2,Friday
5728,2,Q1,Wednesday
5729,9,Q3,Monday
5730,12,Q4,Monday
5731,12,Q4,Wednesday
5732,6,Q2,Sunday
5733,1,Q1,Tuesday
5734,4,Q2,Thursday
5735,7,Q3,Wednesday
5736,12,Q4,Friday
5737,1,Q1,Friday
5738,8,Q3,Thursday
5739,8,Q3,Sunday
5740,4,Q2,Monday
5741,12,Q4,Friday
5742,8,Q3,Monday
5743,11,Q4,Tuesday
5744,10,Q4,Wednesday
5745,5,Q2,Sunday
5746,9,Q3,Friday
5747,6,Q2,Monday
5748,11,Q4,Sunday
5749,1,Q1,Thursday
5750,4,Q2,Saturday
5751,3,Q1,Tuesday
5752,4,Q2,Friday
5753,12,Q4,Sunday
5754,3,Q1,Wednesday
5755,6,Q2,Saturday
5756,3,Q1,Wednesday
5757,8,Q3,Monday
5758,1,Q1,Friday
5759,12,Q4,Tuesday
5760,7,Q3,Wednesday
5761,1,Q1,Wednesday
5762,8,Q3,Wednesday
5763,12,Q4,Wednesday
5764,7,Q3,Thursday
5765,5,Q2,Thursday
5766,2,Q1,Saturday
5767,8,Q3,Sunday
5768,3,Q1,Thursday
5769,1,Q1,Saturday
5770,3,Q1,Friday
5771,11,Q4,Tuesday
5772,2,Q1,Saturday
5773,5,Q2,Thursday
5774,4,Q2,Saturday
5775,10,Q4,Friday
5776,3,Q1,Thursday
5777,2,Q1,Friday
5778,9,Q3,Monday
5779,3,Q1,Wednesday
5780,7,Q3,Wednesday
5781,5,Q2,Saturday
5782,10,Q4,Monday
5783,9,Q3,Monday
5784,10,Q4,Monday
5785,1,Q1,Wednesday
5786,2,Q1,Tuesday
5787,3,Q1,Tuesday
5788,3,Q1,Sunday
5789,8,Q3,Saturday
5790,7,Q3,Tuesday
5791,3,Q1,Saturday
5792,10,Q4,Sunday
5793,4,Q2,Saturday
5794,10,Q4,Monday
5795,11,Q4,Monday
5796,4,Q2,Saturday
5797,7,Q3,Tuesday
5798,4,Q2,Saturday
5799,8,Q3,Monday
5800,9,Q3,Saturday
5801,5,Q2,Wednesday
5802,5,Q2,Monday
5803,11,Q4,Tuesday
5804,4,Q2,Friday
5805,9,Q3,Tuesday
5806,4,Q2,Saturday
5807,7,Q3,Thursday
5808,1,Q1,Friday
5809,5,Q2,Wednesday
5810,6,Q2,Monday
5811,11,Q4,Friday
5812,1,Q1,Saturday
5813,8,Q3,Sunday
5814,8,Q3,Saturday
5815,9,Q3,Friday
5816,8,Q3,Thursday
5817,6,Q2,Saturday
5818,9,Q3,Monday
5819,7,Q3,Monday
5820,12,Q4,Monday
5821,10,Q4,Friday
5822,3,Q1,Friday
5823,8,Q3,Sunday
5824,1,Q1,Tuesday
5825,3,Q1,Tuesday
5826,9,Q3,Saturday
5827,11,Q4,Thursday
5828,3,Q1,Thursday
5829,7,Q3,Friday
5830,1,Q1,Sunday
5831,1,Q1,Thursday
5832,5,Q2,Thursday
5833,5,Q2,Friday
5834,12,Q4,Tuesday
5835,12,Q4,Thursday
5836,4,Q2,Saturday
5837,2,Q1,Saturday
5838,7,Q3,Friday
5839,11,Q4,Monday
5840,12,Q4,Sunday
5841,9,Q3,Thursday
5842,10,Q4,Sunday
5843,4,Q2,Saturday
5844,12,Q4,Monday
5845,1,Q1,Wednesday
5846,4,Q2,Thursday
5847,7,Q3,Friday
5848,8,Q3,Sunday
5849,5,Q2,Wednesday
5850,11,Q4,Wednesday
5851,10,Q4,Wednesday
5852,8,Q3,Sunday
5853,8,Q3,Monday
5854,11,Q4,Tuesday
5855,1,Q1,Tuesday
5856,5,Q2,Thursday
5857,5,Q2,Friday
5858,1,Q1,Tuesday
5859,2,Q1,Sunday
5860,7,Q3,Tuesday
5861,10,Q4,Sunday
5862,1,Q1,Wednesday
5863,12,Q4,Sunday
5864,5,Q2,Sunday
5865,10,Q4,Thursday
5866,5,Q2,Thursday
5867,2,Q1,Wednesday
5868,2,Q1,Tuesday
5869,9,Q3,Thursday
5870,8,Q3,Tuesday
5871,1,Q1,Wednesday
5872,3,Q1,Thursday
5873,3,Q1,Wednesday
5874,4,Q2,Monday
5875,6,Q2,Monday
5876,12,Q4,Thursday
5877,4,Q2,Friday
5878,4,Q2,Monday
5879,12,Q4,Wednesday
5880,4,Q2,Saturday
5881,2,Q1,Thursday
5882,12,Q4,Sunday
5883,11,Q4,Thursday
5884,3,Q1,Thursday
5885,7,Q3,Thursday
5886,9,Q3,Sunday
5887,9,Q3,Monday
5888,6,Q2,Saturday
5889,5,Q2,Thursday
5890,1,Q1,Monday
5891,1,Q1,Wednesday
5892,8,Q3,Monday
5893,7,Q3,Tuesday
5894,6,Q2,Saturday
5895,12,Q4,Monday
5896,12,Q4,Tuesday
5897,5,Q2,Thursday
5898,4,Q2,Tuesday
5899,6,Q2,Saturday
5900,8,Q3,Thursday
5901,11,Q4,Wednesday
5902,4,Q2,Friday
5903,11,Q4,Thursday
5904,7,Q3,Friday
5905,6,Q2,Thursday
5906,8,Q3,Tuesday
5907,2,Q1,Saturday
5908,6,Q2,Wednesday
5909,10,Q4,Wednesday
5910,4,Q2,Sunday
5911,9,Q3,Wednesday
5912,9,Q3,Tuesday
5913,3,Q1,Friday
5914,8,Q3,Monday
5915,12,Q4,Tuesday
5916,6,Q2,Monday
5917,8,Q3,Wednesday
5918,7,Q3,Monday
5919,2,Q1,Wednesday
5920,4,Q2,Wednesday
5921,6,Q2,Friday
5922,3,Q1,Thursday
5923,11,Q4,Thursday
5924,5,Q2,Thursday
5925,6,Q2,Friday
5926,12,Q4,Wednesday
5927,8,Q3,Thursday
5928,6,Q2,Tuesday
5929,11,Q4,Wednesday
5930,4,Q2,Tuesday
5931,8,Q3,Saturday
5932,11,Q4,Saturday
5933,7,Q3,Saturday
5934,4,Q2,Thursday
5935,12,Q4,Thursday
5936,12,Q4,Thursday
5937,9,Q3,Tuesday
5938,2,Q1,Tuesday
5939,11,Q4,Monday
5940,1,Q1,Tuesday
5941,11,Q4,Friday
5942,3,Q1,Saturday
5943,5,Q2,Wednesday
5944,9,Q3,Saturday
5945,5,Q2,Saturday
5946,4,Q2,Sunday
5947,4,Q2,Wednesday
5948,11,Q4,Friday
5949,6,Q2,Friday
5950,5,Q2,Thursday
5951,10,Q4,Saturday
5952,2,Q1,Saturday
5953,12,Q4,Thursday
5954,1,Q1,Friday
5955,5,Q2,Friday
5956,4,Q2,Tuesday
5957,7,Q3,Thursday
5958,10,Q4,Tuesday
5959,6,Q2,Sunday
5960,9,Q3,Tuesday
5961,1,Q1,Friday
5962,9,Q3,Saturday
5963,1,Q1,Wednesday
5964,11,Q4,Saturday
5965,3,Q1,Saturday
5966,11,Q4,Wednesday
5967,12,Q4,Monday
5968,7,Q3,Thursday
5969,2,Q1,Wednesday
5970,4,Q2,Thursday
5971,10,Q4,Tuesday
5972,10,Q4,Sunday
5973,9,Q3,Tuesday
5974,4,Q2,Friday
5975,9,Q3,Thursday
5976,3,Q1,Thursday
5977,8,Q3,Sunday
5978,11,Q4,Tuesday
5979,10,Q4,Tuesday
5980,2,Q1,Sunday
5981,5,Q2,Saturday
5982,6,Q2,Monday
5983,6,Q2,Wednesday
5984,7,Q3,Friday
5985,12,Q4,Friday
5986,4,Q2,Monday
5987,5,Q2,Monday
5988,5,Q2,Saturday
5989,10,Q4,Tuesday
5990,11,Q4,Saturday
5991,3,Q1,Monday
5992,2,Q1,Friday
5993,6,Q2,Sunday
5994,5,Q2,Tuesday
5995,2,Q1,Monday
5996,4,Q2,Monday
5997,2,Q1,Thursday
5998,1,Q1,Friday
5999,6,Q2,Saturday
6000,5,Q2,Tuesday
