Request_ID,Created_At,Category,Status,Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude,Sentiment_Score,Delay_Minutes,Transit_Route_ID,Complaint_Text,Source,Sentiment_Label,Delay_Severity,NeedScore,Month,Quarter,Day_of_Week,Resolution_Time_Hours
1287,24-01-2025 04:00,Garbage,Resolved,3,Yelahanka,117,12.96017192,77.51811187,0.53,2,132,Noise from bar at night,Mobile App,positive,On-Time,41.46,1,Q1,Friday,0.033333333
1288,28-04-2025 00:00,Garbage,Resolved,1,Indiranagar,68,13.08545628,77.57225428,-0.38,16,116,Illegal parking,Email,negative,Slight Delay,51.77,4,Q2,Monday,0.266666667
1289,03-08-2025 14:00,Garbage,Resolved,20,Marathahalli,154,12.85685052,77.56131726,0.22,23,135,Garbage not collected,Email,positive,Heavy Delay,51.82,8,Q3,Sunday,0.383333333
1290,12-11-2025 01:00,Pothole,In Progress,16,Whitefield,168,12.89118585,77.66666137,0.32,3,113,Noise from bar at night,Call Center,positive,On-Time,30.23,11,Q4,Wednesday,0.05
1291,24-04-2025 07:00,Graffiti,Resolved,9,Malleshwaram,3,13.0444256,77.52775381,0.3,15,136,Overflowing garbage,Email,positive,Slight Delay,45.59,4,Q2,Thursday,0.25
1292,29-09-2025 02:00,Graffiti,Open,17,Basavanagudi,108,12.88301427,77.46712164,-0.96,2,130,Noise from bar at night,Twitter,negative,On-Time,67.26,9,Q3,Monday,0.033333333
1293,05-06-2025 21:00,Graffiti,In Progress,16,Basavanagudi,122,12.91782022,77.46663267,-0.7,17,103,Overflowing garbage,Mobile App,negative,Slight Delay,72.34,6,Q2,Thursday,0.283333333
1294,16-06-2025 14:00,Graffiti,Resolved,6,BTM Layout,9,12.96370973,77.45339393,0.71,5,105,Garbage not collected,Email,positive,On-Time,56.39,6,Q2,Monday,0.083333333
1295,11-04-2025 03:00,Pothole,In Progress,7,Jayanagar,160,13.08579056,77.4614078,0.88,4,149,Noise from bar at night,Call Center,positive,On-Time,65.21,4,Q2,Friday,0.066666667
1296,13-01-2025 06:00,Noise,Resolved,16,Indiranagar,195,12.8958753,77.7075982,0.13,11,184,Graffiti on wall,Call Center,neutral,Slight Delay,29.87,1,Q1,Monday,0.183333333
1297,11-08-2025 15:00,Streetlight,In Progress,8,Indiranagar,4,13.08077115,77.65917288,0.19,17,176,Graffiti on wall,Email,neutral,Slight Delay,41.74,8,Q3,Monday,0.283333333
1298,17-02-2025 08:00,Streetlight,Resolved,10,Koramangala,6,13.02963113,77.74877935,0.51,14,137,Water leakage on road,Call Center,positive,Slight Delay,56.81,2,Q1,Monday,0.233333333
1299,28-03-2025 00:00,Graffiti,Open,14,Indiranagar,73,13.01778623,77.45609382,-0.19,7,178,Noise from bar at night,Mobile App,neutral,On-Time,27.95,3,Q1,Friday,0.116666667
1300,20-10-2025 01:00,Water Leak,Resolved,11,Yelahanka,26,13.03088563,77.70470047,-0.34,16,104,Broken footpath,Twitter,negative,Slight Delay,49.37,10,Q4,Monday,0.266666667
1301,09-07-2025 07:00,Garbage,In Progress,2,Koramangala,130,12.85781165,77.6588169,0.54,3,137,Graffiti on wall,Call Center,positive,On-Time,43.43,7,Q3,Wednesday,0.05
1302,11-02-2025 23:00,Pothole,In Progress,12,Basavanagudi,194,12.87472507,77.64210273,-0.94,9,123,Garbage not collected,Email,negative,On-Time,75.71,2,Q1,Tuesday,0.15
1303,15-08-2025 21:00,Water Leak,Open,20,Whitefield,114,12.93371038,77.55695964,0.77,7,117,Noise from bar at night,Email,positive,On-Time,62.75,8,Q3,Friday,0.116666667
1304,12-08-2025 00:00,Water Leak,In Progress,20,HSR Layout,85,12.86849188,77.56301822,-0.12,7,192,Overflowing garbage,Mobile App,neutral,On-Time,23.75,8,Q3,Tuesday,0.116666667
1305,01-03-2025 19:00,Graffiti,Open,13,Jayanagar,86,13.09689743,77.70366836,0.01,7,131,Broken footpath,Twitter,neutral,On-Time,17.15,3,Q1,Saturday,0.116666667
1306,24-01-2025 19:00,Pothole,In Progress,15,Jayanagar,131,12.99510305,77.66404516,0.27,19,170,Water leakage on road,Email,positive,Slight Delay,49.3,1,Q1,Friday,0.316666667
1307,10-04-2025 06:00,Streetlight,In Progress,12,Whitefield,35,12.97183592,77.65109497,-0.45,19,193,Streetlight not working,Twitter,negative,Slight Delay,60.1,4,Q2,Thursday,0.316666667
1308,31-07-2025 20:00,Garbage,Open,13,Whitefield,114,13.04637795,77.4591948,0.19,15,189,Water leakage on road,Call Center,neutral,Slight Delay,38.99,7,Q3,Thursday,0.25
1309,12-01-2025 13:00,Streetlight,In Progress,8,HSR Layout,59,13.0942398,77.50529589,0.39,-2,171,Graffiti on wall,Mobile App,positive,Early,27.54,1,Q1,Sunday,-0.033333333
1310,22-10-2025 03:00,Water Leak,In Progress,16,BTM Layout,38,13.0887825,77.73878734,-0.76,16,188,Graffiti on wall,Call Center,negative,Slight Delay,74.57,10,Q4,Wednesday,0.266666667
1311,20-03-2025 15:00,Garbage,Open,3,Marathahalli,33,13.04826622,77.58631137,0.04,4,129,Graffiti on wall,Twitter,neutral,On-Time,14.81,3,Q1,Thursday,0.066666667
1312,22-02-2025 17:00,Noise,Resolved,13,Jayanagar,121,12.94429356,77.68441797,-0.34,9,187,Garbage not collected,Email,negative,On-Time,39.71,2,Q1,Saturday,0.15
1313,09-11-2025 03:00,Water Leak,Open,12,BTM Layout,143,12.86648987,77.56679757,0.11,15,129,Overflowing garbage,Email,neutral,Slight Delay,34.19,11,Q4,Sunday,0.25
1314,13-02-2025 08:00,Streetlight,In Progress,19,Indiranagar,100,12.87459424,77.67929686,-0.96,22,104,Overflowing garbage,Mobile App,negative,Heavy Delay,94.84,2,Q1,Thursday,0.366666667
1315,03-12-2025 09:00,Streetlight,Resolved,2,Whitefield,142,12.85028809,77.48576377,0.49,4,103,Noise from bar at night,Call Center,positive,On-Time,41.81,12,Q4,Wednesday,0.066666667
1316,25-04-2025 16:00,Graffiti,Resolved,1,Koramangala,194,12.85047571,77.46263841,-0.66,15,150,Water leakage on road,Twitter,negative,Slight Delay,67.19,4,Q2,Friday,0.25
1317,09-12-2025 05:00,Streetlight,Resolved,8,BTM Layout,45,13.08410545,77.58985297,0.38,2,108,Pothole near school,Email,positive,On-Time,32.46,12,Q4,Tuesday,0.033333333
1318,10-07-2025 09:00,Pothole,Open,9,BTM Layout,48,13.08175424,77.62749386,0.54,4,154,Broken footpath,Email,positive,On-Time,44.81,7,Q3,Thursday,0.066666667
1319,22-09-2025 17:00,Water Leak,Resolved,8,Jayanagar,172,13.01688845,77.54711057,0.51,15,132,Broken footpath,Mobile App,positive,Slight Delay,58.19,9,Q3,Monday,0.25
1320,09-04-2025 01:00,Garbage,Resolved,17,Basavanagudi,118,13.03166918,77.66480139,0.64,11,192,Pothole near school,Mobile App,positive,Slight Delay,60.47,4,Q2,Wednesday,0.183333333
1321,06-11-2025 21:00,Streetlight,Resolved,9,Koramangala,165,12.97830211,77.59874589,-0.38,-1,130,Noise from bar at night,Call Center,negative,Early,28.32,11,Q4,Thursday,-0.016666667
1322,19-07-2025 23:00,Graffiti,In Progress,6,Marathahalli,29,12.90946056,77.72849505,0.93,7,182,Broken footpath,Email,positive,On-Time,72.35,7,Q3,Saturday,0.116666667
1323,29-01-2025 14:00,Graffiti,Open,15,Indiranagar,84,13.07859626,77.47549716,-0.95,15,153,Graffiti on wall,Call Center,negative,Slight Delay,84.59,1,Q1,Wednesday,0.25
1324,20-12-2025 04:00,Streetlight,Open,13,HSR Layout,162,12.91942287,77.46997051,-0.04,15,160,Streetlight not working,Twitter,neutral,Slight Delay,29.99,12,Q4,Saturday,0.25
1325,20-07-2025 11:00,Pothole,In Progress,12,Malleshwaram,187,13.03491782,77.72153656,-0.46,22,165,Garbage not collected,Call Center,negative,Heavy Delay,64.84,7,Q3,Sunday,0.366666667
1326,11-08-2025 18:00,Graffiti,Resolved,13,Basavanagudi,113,12.91135892,77.65073214,0.48,13,119,Overflowing garbage,Mobile App,positive,Slight Delay,53.63,8,Q3,Monday,0.216666667
1327,30-07-2025 03:00,Garbage,In Progress,7,Jayanagar,117,13.0675371,77.65133549,0.61,6,175,Streetlight not working,Call Center,positive,On-Time,51.77,7,Q3,Wednesday,0.1
1328,12-04-2025 04:00,Water Leak,In Progress,18,Basavanagudi,43,13.01280986,77.45826657,0.64,6,184,Water leakage on road,Mobile App,positive,On-Time,53.57,4,Q2,Saturday,0.1
1329,02-08-2025 14:00,Noise,Resolved,14,Koramangala,161,13.01067376,77.73130257,-0.41,19,160,Graffiti on wall,Email,negative,Slight Delay,57.7,8,Q3,Saturday,0.316666667
1330,09-12-2025 12:00,Pothole,Resolved,11,Yelahanka,19,12.87434181,77.68154752,-0.45,15,194,Overflowing garbage,Twitter,negative,Slight Delay,54.59,12,Q4,Tuesday,0.25
1331,22-11-2025 13:00,Graffiti,Open,14,Marathahalli,8,12.95486723,77.67929445,0.35,22,135,Overflowing garbage,Email,positive,Heavy Delay,58.24,11,Q4,Saturday,0.366666667
1332,20-05-2025 20:00,Water Leak,Resolved,17,Indiranagar,159,12.98122713,77.72357889,0.86,-4,183,Overflowing garbage,Call Center,positive,Early,52.98,5,Q2,Tuesday,-0.066666667
1333,29-12-2025 19:00,Noise,In Progress,2,Basavanagudi,11,12.92350907,77.62344595,-0.49,15,119,Water leakage on road,Email,negative,Slight Delay,56.99,12,Q4,Monday,0.25
1334,30-10-2025 18:00,Streetlight,In Progress,19,Marathahalli,8,13.07024365,77.56839992,0.82,3,144,Graffiti on wall,Mobile App,positive,On-Time,60.23,10,Q4,Thursday,0.05
1335,30-09-2025 12:00,Streetlight,Resolved,16,Malleshwaram,153,13.05941749,77.59420375,0.18,24,199,Pothole near school,Email,neutral,Heavy Delay,50.8,9,Q3,Tuesday,0.4
1336,02-01-2025 14:00,Garbage,Open,10,Indiranagar,113,12.97340523,77.68317221,0.48,18,145,Broken footpath,Twitter,positive,Slight Delay,60.52,1,Q1,Thursday,0.3
1337,20-05-2025 06:00,Noise,In Progress,8,Malleshwaram,148,12.9350078,77.68061899,-0.12,16,117,Garbage not collected,Mobile App,neutral,Slight Delay,36.17,5,Q2,Tuesday,0.266666667
1338,29-04-2025 12:00,Streetlight,Resolved,5,BTM Layout,38,13.05038557,77.63287599,0.61,19,169,Broken footpath,Twitter,positive,Slight Delay,69.7,4,Q2,Tuesday,0.316666667
1339,15-02-2025 18:00,Streetlight,Open,7,Basavanagudi,135,12.89922286,77.51542411,0.94,17,196,Noise from bar at night,Call Center,positive,Slight Delay,86.74,2,Q1,Saturday,0.283333333
1340,20-10-2025 19:00,Graffiti,Open,13,Malleshwaram,117,12.86787908,77.69566523,-0.66,-4,173,Broken footpath,Twitter,negative,Early,40.98,10,Q4,Monday,-0.066666667
1341,17-03-2025 23:00,Garbage,In Progress,16,Marathahalli,167,12.86142762,77.64417247,-0.23,24,117,Water leakage on road,Mobile App,negative,Heavy Delay,53.8,3,Q1,Monday,0.4
1342,12-05-2025 11:00,Water Leak,In Progress,5,Yelahanka,74,12.85967082,77.51637861,0.72,-5,163,Streetlight not working,Mobile App,positive,Early,43.2,5,Q2,Monday,-0.083333333
1343,09-05-2025 21:00,Streetlight,Open,16,HSR Layout,72,12.97222216,77.59419333,-0.65,8,133,Water leakage on road,Twitter,negative,On-Time,56.93,5,Q2,Friday,0.133333333
1344,24-08-2025 18:00,Pothole,Open,15,Whitefield,106,12.91382841,77.7491619,-0.17,7,178,Broken footpath,Email,neutral,On-Time,26.75,8,Q3,Sunday,0.116666667
1345,07-06-2025 10:00,Pothole,Open,9,Yelahanka,118,13.02259378,77.54851395,-0.67,-3,102,Garbage not collected,Call Center,negative,Early,42.96,6,Q2,Saturday,-0.05
1346,01-05-2025 16:00,Water Leak,Resolved,12,Jayanagar,20,13.01347289,77.48496818,0.3,21,171,Noise from bar at night,Mobile App,positive,Heavy Delay,53.86,5,Q2,Thursday,0.35
1347,11-02-2025 04:00,Noise,In Progress,8,Yelahanka,11,12.985505,77.45650023,-0.52,14,110,Graffiti on wall,Call Center,negative,Slight Delay,57.41,2,Q1,Tuesday,0.233333333
1348,21-06-2025 12:00,Garbage,Open,13,Malleshwaram,144,12.93821082,77.50538971,-0.24,19,145,Water leakage on road,Email,negative,Slight Delay,47.5,6,Q2,Saturday,0.316666667
1349,26-09-2025 14:00,Graffiti,In Progress,5,Jayanagar,42,13.06261406,77.50608989,-0.02,-1,195,Water leakage on road,Twitter,neutral,Early,6.72,9,Q3,Friday,-0.016666667
1350,24-06-2025 03:00,Pothole,In Progress,14,Yelahanka,90,13.02742569,77.70742053,-0.41,-4,141,Water leakage on road,Twitter,negative,Early,25.98,6,Q2,Tuesday,-0.066666667
1351,12-03-2025 02:00,Pothole,In Progress,16,Whitefield,52,12.91788153,77.49684642,0.36,20,116,Pothole near school,Mobile App,positive,Heavy Delay,56.08,3,Q1,Wednesday,0.333333333
1352,23-08-2025 10:00,Water Leak,Open,11,Marathahalli,165,12.97542217,77.70879528,-0.78,15,146,Noise from bar at night,Mobile App,negative,Slight Delay,74.39,8,Q3,Saturday,0.25
1353,06-11-2025 08:00,Noise,Resolved,20,HSR Layout,52,12.8890678,77.47601495,0.76,23,129,Graffiti on wall,Call Center,positive,Heavy Delay,84.22,11,Q4,Thursday,0.383333333
1354,08-02-2025 21:00,Noise,Open,12,Malleshwaram,137,12.93219407,77.72199329,-0.04,12,142,Pothole near school,Email,neutral,Slight Delay,25.85,2,Q1,Saturday,0.2
1355,30-05-2025 22:00,Water Leak,In Progress,15,Basavanagudi,163,13.09928505,77.52690605,0.15,3,107,Pothole near school,Twitter,neutral,On-Time,20.03,5,Q2,Friday,0.05
1356,24-03-2025 12:00,Pothole,Open,12,Indiranagar,195,12.90596106,77.63344942,0.24,16,139,Illegal parking,Call Center,positive,Slight Delay,43.37,3,Q1,Monday,0.266666667
1357,08-05-2025 08:00,Garbage,Open,9,Koramangala,95,13.02457559,77.49791816,-0.88,22,170,Streetlight not working,Call Center,negative,Heavy Delay,90.04,5,Q2,Thursday,0.366666667
1358,02-02-2025 23:00,Pothole,In Progress,1,Basavanagudi,135,12.90960466,77.56701669,0.51,22,119,Graffiti on wall,Call Center,positive,Heavy Delay,67.84,2,Q1,Sunday,0.366666667
1359,13-08-2025 14:00,Noise,In Progress,3,BTM Layout,2,13.08453363,77.47573034,0.89,6,175,Broken footpath,Email,positive,On-Time,68.57,8,Q3,Wednesday,0.1
1360,04-10-2025 11:00,Graffiti,Open,12,Malleshwaram,25,12.92753321,77.62385846,0.04,-1,184,Broken footpath,Twitter,neutral,Early,7.92,10,Q4,Saturday,-0.016666667
1361,04-04-2025 23:00,Pothole,Open,20,Indiranagar,76,12.93667227,77.55376325,-0.22,12,127,Garbage not collected,Twitter,negative,Slight Delay,36.65,4,Q2,Friday,0.2
1362,31-05-2025 10:00,Garbage,Open,13,Marathahalli,94,12.99846494,77.70564503,0.57,17,127,Garbage not collected,Email,positive,Slight Delay,64.54,5,Q2,Saturday,0.283333333
1363,08-03-2025 23:00,Streetlight,Open,6,BTM Layout,94,12.99702794,77.50454494,0.44,17,158,Broken footpath,Email,positive,Slight Delay,56.74,3,Q1,Saturday,0.283333333
1364,04-08-2025 19:00,Pothole,Resolved,10,Koramangala,41,12.9947691,77.53399642,0.3,-4,161,Garbage not collected,Call Center,positive,Early,19.38,8,Q3,Monday,-0.066666667
1365,01-10-2025 21:00,Water Leak,Open,10,Malleshwaram,180,12.99331367,77.5031764,0.93,4,179,Pothole near school,Call Center,positive,On-Time,68.21,10,Q4,Wednesday,0.066666667
1366,11-02-2025 00:00,Streetlight,Resolved,16,Basavanagudi,87,12.92804672,77.61914683,0.16,16,173,Illegal parking,Call Center,neutral,Slight Delay,38.57,2,Q1,Tuesday,0.266666667
1367,29-08-2025 16:00,Water Leak,In Progress,1,Yelahanka,81,12.95860256,77.48352416,-0.5,4,153,Pothole near school,Email,negative,On-Time,42.41,8,Q3,Friday,0.066666667
1368,03-06-2025 04:00,Water Leak,Resolved,16,Basavanagudi,193,12.99835836,77.5068071,-0.95,20,185,Streetlight not working,Twitter,negative,Heavy Delay,91.48,6,Q2,Tuesday,0.333333333
1369,21-05-2025 20:00,Water Leak,In Progress,4,Basavanagudi,124,13.01781753,77.65354698,-0.09,-3,106,Garbage not collected,Twitter,neutral,Early,8.16,5,Q2,Wednesday,-0.05
1370,29-12-2025 23:00,Pothole,Resolved,6,Koramangala,77,12.91328225,77.47232436,0.3,18,167,Garbage not collected,Twitter,positive,Slight Delay,49.72,12,Q4,Monday,0.3
1371,13-02-2025 18:00,Noise,In Progress,19,Malleshwaram,38,13.02536877,77.6729491,-0.66,8,123,Pothole near school,Call Center,negative,On-Time,57.53,2,Q1,Thursday,0.133333333
1372,01-06-2025 09:00,Streetlight,Open,2,Malleshwaram,195,13.08081906,77.48130005,-0.95,-1,197,Graffiti on wall,Twitter,negative,Early,62.52,6,Q2,Sunday,-0.016666667
1373,22-09-2025 06:00,Garbage,Resolved,18,Jayanagar,42,13.03948193,77.62564663,0.82,18,140,Overflowing garbage,Call Center,positive,Slight Delay,80.92,9,Q3,Monday,0.3
1374,09-02-2025 23:00,Noise,Resolved,10,Basavanagudi,182,12.8710582,77.74934284,-0.4,17,153,Graffiti on wall,Email,negative,Slight Delay,54.34,2,Q1,Sunday,0.283333333
1375,10-09-2025 11:00,Pothole,In Progress,4,Marathahalli,195,12.96728156,77.50216787,-0.07,24,113,Graffiti on wall,Mobile App,neutral,Heavy Delay,44.2,9,Q3,Wednesday,0.4
1376,24-08-2025 15:00,Water Leak,In Progress,1,Indiranagar,78,12.95881596,77.5283259,-0.82,7,143,Illegal parking,Email,negative,On-Time,65.75,8,Q3,Sunday,0.116666667
1377,06-07-2025 09:00,Garbage,Resolved,15,Indiranagar,64,12.93412583,77.719528,-0.24,21,148,Water leakage on road,Call Center,negative,Heavy Delay,50.26,7,Q3,Sunday,0.35
1378,03-05-2025 18:00,Streetlight,In Progress,10,BTM Layout,132,12.97283003,77.63788596,-0.15,18,162,Noise from bar at night,Twitter,neutral,Slight Delay,40.72,5,Q2,Saturday,0.3
1379,18-11-2025 21:00,Noise,Open,18,Koramangala,159,12.95990844,77.59775939,0.81,22,180,Garbage not collected,Mobile App,positive,Heavy Delay,85.84,11,Q4,Tuesday,0.366666667
1380,22-01-2025 22:00,Graffiti,Resolved,16,Basavanagudi,125,12.85154262,77.61881153,0.73,11,144,Water leakage on road,Mobile App,positive,Slight Delay,65.87,1,Q1,Wednesday,0.183333333
1381,15-05-2025 08:00,Noise,Open,13,Marathahalli,141,12.90913882,77.5386486,-0.62,0,171,Graffiti on wall,Mobile App,negative,On-Time,44.1,5,Q2,Thursday,0.0
1382,20-03-2025 03:00,Garbage,Resolved,15,BTM Layout,27,12.90344554,77.70659653,0.11,23,176,Overflowing garbage,Email,neutral,Heavy Delay,45.22,3,Q1,Thursday,0.383333333
1383,15-03-2025 11:00,Pothole,Open,2,Malleshwaram,59,12.93731489,77.67358071,0.46,23,106,Streetlight not working,Mobile App,positive,Heavy Delay,66.22,3,Q1,Saturday,0.383333333
1384,30-12-2025 00:00,Streetlight,Resolved,20,Indiranagar,65,12.89361419,77.64273993,-0.42,21,102,Graffiti on wall,Call Center,negative,Heavy Delay,61.06,12,Q4,Tuesday,0.35
1385,30-08-2025 13:00,Garbage,In Progress,4,Whitefield,192,12.86695036,77.72952278,-0.21,7,187,Pothole near school,Call Center,negative,On-Time,29.15,8,Q3,Saturday,0.116666667
1386,23-10-2025 19:00,Water Leak,Resolved,1,Jayanagar,25,12.89915321,77.62343326,0.97,23,146,Overflowing garbage,Email,positive,Heavy Delay,96.82,10,Q4,Thursday,0.383333333
1387,01-08-2025 21:00,Streetlight,Open,7,Marathahalli,37,13.0635467,77.60356313,0.52,6,187,Illegal parking,Twitter,positive,On-Time,46.37,8,Q3,Friday,0.1
1388,04-10-2025 20:00,Noise,Resolved,11,BTM Layout,124,13.04925984,77.74270802,-0.13,-3,160,Water leakage on road,Twitter,neutral,Early,10.56,10,Q4,Saturday,-0.05
1389,05-01-2025 20:00,Garbage,Open,10,BTM Layout,71,12.96052405,77.51180423,0.07,24,170,Broken footpath,Email,neutral,Heavy Delay,44.2,1,Q1,Sunday,0.4
1390,12-04-2025 09:00,Noise,Open,1,Marathahalli,142,13.06945376,77.49259045,0.25,10,129,Graffiti on wall,Twitter,positive,Slight Delay,35.69,4,Q2,Saturday,0.166666667
1391,16-08-2025 15:00,Noise,Open,11,Yelahanka,94,12.9081664,77.49868486,0.0,-1,104,Pothole near school,Twitter,neutral,Early,5.52,8,Q3,Saturday,-0.016666667
1392,25-01-2025 07:00,Noise,In Progress,10,Whitefield,152,12.99605229,77.7468326,-0.18,-4,184,Pothole near school,Mobile App,neutral,Early,12.18,1,Q1,Saturday,-0.066666667
1393,24-12-2025 18:00,Pothole,Resolved,14,Malleshwaram,67,12.88573122,77.64567532,-0.28,5,171,Pothole near school,Email,negative,On-Time,30.59,12,Q4,Wednesday,0.083333333
1394,07-06-2025 20:00,Noise,Open,14,Indiranagar,176,13.05835017,77.54177686,-0.66,-2,106,Water leakage on road,Email,negative,Early,43.74,6,Q2,Saturday,-0.033333333
1395,23-06-2025 15:00,Water Leak,In Progress,7,Basavanagudi,103,12.88264539,77.52469334,0.95,16,138,Streetlight not working,Twitter,positive,Slight Delay,85.97,6,Q2,Monday,0.266666667
1396,19-12-2025 17:00,Water Leak,Open,11,Marathahalli,91,12.85796504,77.46699158,-0.82,-5,101,Noise from bar at night,Twitter,negative,Early,49.2,12,Q4,Friday,-0.083333333
1397,27-02-2025 21:00,Streetlight,Resolved,4,Koramangala,193,12.91836106,77.4895842,0.2,7,142,Broken footpath,Email,neutral,On-Time,28.55,2,Q1,Thursday,0.116666667
1398,15-12-2025 05:00,Graffiti,In Progress,2,Whitefield,166,13.07523377,77.72245177,0.92,12,111,Overflowing garbage,Call Center,positive,Slight Delay,78.65,12,Q4,Monday,0.2
1399,14-09-2025 10:00,Noise,Open,7,Jayanagar,90,12.88236427,77.67420232,-0.25,10,127,Illegal parking,Email,negative,Slight Delay,35.69,9,Q3,Sunday,0.166666667
1400,14-08-2025 20:00,Noise,Open,19,Jayanagar,70,12.93266757,77.73246792,-0.5,-4,118,Pothole near school,Mobile App,negative,Early,31.38,8,Q3,Thursday,-0.066666667
1401,27-03-2025 03:00,Garbage,Open,14,Koramangala,59,12.92910375,77.57711928,0.91,3,127,Water leakage on road,Twitter,positive,On-Time,65.63,3,Q1,Thursday,0.05
1402,24-06-2025 21:00,Pothole,Resolved,19,Whitefield,12,13.05041157,77.63037117,0.6,21,198,Broken footpath,Mobile App,positive,Heavy Delay,71.86,6,Q2,Tuesday,0.35
1403,26-05-2025 16:00,Graffiti,In Progress,7,BTM Layout,182,12.95538135,77.59510138,0.31,6,175,Pothole near school,Email,positive,On-Time,33.77,5,Q2,Monday,0.1
1404,02-02-2025 10:00,Streetlight,In Progress,12,Jayanagar,51,13.00289176,77.71441562,0.22,-1,191,Garbage not collected,Twitter,positive,Early,18.72,2,Q1,Sunday,-0.016666667
1405,09-01-2025 21:00,Graffiti,In Progress,3,BTM Layout,166,12.95109575,77.74741457,-0.28,-1,189,Streetlight not working,Email,negative,Early,22.32,1,Q1,Thursday,-0.016666667
1406,06-06-2025 18:00,Noise,Open,15,Yelahanka,174,12.98786425,77.72983256,0.28,16,169,Broken footpath,Email,positive,Slight Delay,45.77,6,Q2,Friday,0.266666667
1407,08-10-2025 11:00,Garbage,In Progress,5,Whitefield,10,12.86561018,77.62941675,0.45,7,118,Overflowing garbage,Mobile App,positive,On-Time,43.55,10,Q4,Wednesday,0.116666667
1408,10-05-2025 21:00,Pothole,Open,8,Marathahalli,9,12.94350736,77.46854059,-0.94,10,163,Water leakage on road,Mobile App,negative,Slight Delay,77.09,5,Q2,Saturday,0.166666667
1409,30-08-2025 07:00,Streetlight,Resolved,14,Basavanagudi,87,13.06377646,77.63525798,-0.76,20,190,Broken footpath,Call Center,negative,Heavy Delay,80.08,8,Q3,Saturday,0.333333333
